genus|total_label|passport_label|label|group|group_order|signature|g0|r|dim|con|cc|braid|topological|jacobian_decomp|gen_vector|connected_genvec|hyperelliptic|hyp_involution|eqn|cyclic_trigonal|cinv|full_label|full_auto|signH
3|3.16-2.0.4-4-4.13.1|3.16-2.0.4-4-4.13|3.16-2.0.4-4-4|16.2|16|[0, 4, 4, 4]|0|3|0|[ "4C-1", "4F1", "4D1" ]|[13, 1]|[ 13, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 1, 1, 6 ], [ 1, 1, 10 ] ]|[ 18086444784696, 20835655114024, 9723556684207 ]|[ "a^-1", "b^-1a^-1", "ba^-2" ]|NULL|NULL|NULL|NULL|NULL|3.96-64.0.2-3-8|[96, 64]|[0, 2, 3, 8]
3|3.16-2.0.4-4-4.14.1|3.16-2.0.4-4-4.14|3.16-2.0.4-4-4|16.2|16|[0, 4, 4, 4]|0|3|0|[ "4E-1", "4E1", "4C1" ]|[14, 1]|[ 14, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 5 ], [ 1, 1, 8 ] ]|[ 19534167492071, 11219048069047, 15329789763263 ]|[ "b^-1a", "b^-2a", "b^-1a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.96-64.0.2-3-8|[96, 64]|[0, 2, 3, 8]
3|3.16-2.0.4-4-4.15.1|3.16-2.0.4-4-4.15|3.16-2.0.4-4-4|16.2|16|[0, 4, 4, 4]|0|3|0|[ "4F1", "4D-1", "4C1" ]|[15, 1]|[ 15, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 5 ], [ 1, 1, 6 ] ]|[ 20835655114024, 12520535691000, 15329789763263 ]|[ "b^-1a^-1", "b^-2a^-1", "b^-1a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.96-64.0.2-3-8|[96, 64]|[0, 2, 3, 8]
3|3.16-2.0.4-4-4.16.1|3.16-2.0.4-4-4.16|3.16-2.0.4-4-4|16.2|16|[0, 4, 4, 4]|0|3|0|[ "4F-1", "4E1", "4D1" ]|[16, 1]|[ 16, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 1, 5 ], [ 1, 1, 6 ] ]|[ 2809781481479, 11219048069047, 9723556684207 ]|[ "ba", "b^-2a", "ba^-2" ]|NULL|NULL|NULL|NULL|NULL|3.96-64.0.2-3-8|[96, 64]|[0, 2, 3, 8]
3|3.16-4.0.4-4-4.1.1|3.16-4.0.4-4-4.1|3.16-4.0.4-4-4|16.4|16|[0, 4, 4, 4]|0|3|0|[ "4A", "4B", "4D-1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 2, 1, 9 ] ]|[ 19527980745911, 15329749841302, 12520535691000 ]|[ "a", "b^-1a", "ba^-2" ]|NULL|NULL|NULL|NULL|NULL|3.32-9.0.2-4-8|[32, 9]|[0, 2, 4, 8]
3|3.16-4.0.4-4-4.2.1|3.16-4.0.4-4-4.2|3.16-4.0.4-4-4|16.4|16|[0, 4, 4, 4]|0|3|0|[ "4A", "4D1", "4C1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 7 ], [ 2, 1, 9 ] ]|[ 19527980745911, 9717289378687, 16778730504942 ]|[ "a", "b^-1a^-1", "b" ]|NULL|NULL|NULL|NULL|NULL|3.32-9.0.2-4-8|[32, 9]|[0, 2, 4, 8]
3|3.16-4.0.4-4-4.3.1|3.16-4.0.4-4-4.3|3.16-4.0.4-4-4|16.4|16|[0, 4, 4, 4]|0|3|0|[ "4C-1", "4B", "4C1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 1, 7 ], [ 2, 1, 9 ] ]|[ 2809821393358, 15329749841302, 16778730504942 ]|[ "a^-1", "b^-1a", "b" ]|NULL|NULL|NULL|NULL|NULL|3.32-9.0.2-4-8|[32, 9]|[0, 2, 4, 8]
3|3.16-4.0.4-4-4.4.1|3.16-4.0.4-4-4.4|3.16-4.0.4-4-4|16.4|16|[0, 4, 4, 4]|0|3|0|[ "4C-1", "4D1", "4D-1" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 2, 1, 9 ] ]|[ 2809821393358, 9717289378687, 12520535691000 ]|[ "a^-1", "b^-1a^-1", "ba^-2" ]|NULL|NULL|NULL|NULL|NULL|3.32-9.0.2-4-8|[32, 9]|[0, 2, 4, 8]
3|3.16-5.0.2-8-8.1.1|3.16-5.0.2-8-8.1|3.16-5.0.2-8-8|16.5|16|[0, 2, 8, 8]|0|3|0|[ "2B", "8A-1", "8A-3" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 2, 1, 4 ], [ 1, 1, 6 ] ]|[ 1313941673647, 14022289577527, 8409655733880 ]|[ "b^-4a", "b^-3", "b^-1a" ]|NULL|NULL|NULL|NULL|NULL|3.32-9.0.2-4-8|[32, 9]|[0, 2, 4, 8]
3|3.16-5.0.2-8-8.2.1|3.16-5.0.2-8-8.2|3.16-5.0.2-8-8|16.5|16|[0, 2, 8, 8]|0|3|0|[ "2B", "8B1", "8B3" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 2, 1, 4 ], [ 1, 1, 6 ] ]|[ 1313941673647, 9723517573687, 15323696640120 ]|[ "b^-4a", "b^3", "ba" ]|NULL|NULL|NULL|NULL|NULL|3.32-9.0.2-4-8|[32, 9]|[0, 2, 4, 8]
3|3.16-5.0.2-8-8.3.1|3.16-5.0.2-8-8.3|3.16-5.0.2-8-8|16.5|16|[0, 2, 8, 8]|0|3|0|[ "2B", "8B-1", "8A1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 2, 1, 4 ], [ 1, 1, 6 ] ]|[ 1313941673647, 4117146941111, 19527937228926 ]|[ "b^-4a", "b", "b^3a" ]|NULL|NULL|NULL|NULL|NULL|3.32-9.0.2-4-8|[32, 9]|[0, 2, 4, 8]
3|3.16-5.0.2-8-8.4.1|3.16-5.0.2-8-8.4|3.16-5.0.2-8-8|16.5|16|[0, 2, 8, 8]|0|3|0|[ "2B", "8B-3", "8A3" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 2, 1, 4 ], [ 1, 1, 6 ] ]|[ 1313941673647, 20841878902321, 2803205277784 ]|[ "b^-4a", "b^-1", "b^-3a" ]|NULL|NULL|NULL|NULL|NULL|3.32-9.0.2-4-8|[32, 9]|[0, 2, 4, 8]
3|3.16-5.0.2-8-8.5.1|3.16-5.0.2-8-8.5|3.16-5.0.2-8-8|16.5|16|[0, 2, 8, 8]|0|3|0|[ "2C", "8A-1", "8A1" ]|[5, 1]|[ 5, 1 ]|[ 1, 1 ]|[ [ 2, 1, 3 ], [ 1, 1, 6 ] ]|[ 12520535695927, 14022289577527, 19527937228926 ]|[ "a", "b^-3", "b^3a" ]|NULL|NULL|NULL|NULL|NULL|3.32-9.0.2-4-8|[32, 9]|[0, 2, 4, 8]
3|3.16-5.0.2-8-8.6.1|3.16-5.0.2-8-8.6|3.16-5.0.2-8-8|16.5|16|[0, 2, 8, 8]|0|3|0|[ "2C", "8B1", "8A3" ]|[6, 1]|[ 6, 1 ]|[ 1, 1 ]|[ [ 2, 1, 3 ], [ 1, 1, 6 ] ]|[ 12520535695927, 9723517573687, 2803205277784 ]|[ "a", "b^3", "b^-3a" ]|NULL|NULL|NULL|NULL|NULL|3.32-9.0.2-4-8|[32, 9]|[0, 2, 4, 8]
3|3.16-5.0.2-8-8.7.1|3.16-5.0.2-8-8.7|3.16-5.0.2-8-8|16.5|16|[0, 2, 8, 8]|0|3|0|[ "2C", "8B-1", "8A-3" ]|[7, 1]|[ 7, 1 ]|[ 1, 1 ]|[ [ 2, 1, 3 ], [ 1, 1, 6 ] ]|[ 12520535695927, 4117146941111, 8409655733880 ]|[ "a", "b", "b^-1a" ]|NULL|NULL|NULL|NULL|NULL|3.32-9.0.2-4-8|[32, 9]|[0, 2, 4, 8]
3|3.16-5.0.2-8-8.8.1|3.16-5.0.2-8-8.8|3.16-5.0.2-8-8|16.5|16|[0, 2, 8, 8]|0|3|0|[ "2C", "8B-3", "8B3" ]|[8, 1]|[ 8, 1 ]|[ 1, 1 ]|[ [ 2, 1, 3 ], [ 1, 1, 6 ] ]|[ 12520535695927, 20841878902321, 15323696640120 ]|[ "a", "b^-1", "ba" ]|NULL|NULL|NULL|NULL|NULL|3.32-9.0.2-4-8|[32, 9]|[0, 2, 4, 8]
3|3.16-6.0.2-8-8.1.1|3.16-6.0.2-8-8.1|3.16-6.0.2-8-8|16.6|16|[0, 2, 8, 8]|0|3|0|[ "2B", "8A1", "8A-1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 1, 2, 9 ] ]|[ 3109, 5913, 15524 ]|[ "a", "b", "b^3a" ]|NULL|NULL|NULL|NULL|NULL|3.96-64.0.2-3-8|[96, 64]|[0, 2, 3, 8]
3|3.16-6.0.2-8-8.2.1|3.16-6.0.2-8-8.2|3.16-6.0.2-8-8|16.6|16|[0, 2, 8, 8]|0|3|0|[ "2B", "8B-1", "8B1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 1, 2, 9 ] ]|[ 3109, 17730, 8893 ]|[ "a", "b^3", "ba" ]|NULL|NULL|NULL|NULL|NULL|3.96-64.0.2-3-8|[96, 64]|[0, 2, 3, 8]
3|3.24-12.0.3-4-4.1.1|3.24-12.0.3-4-4.1|3.24-12.0.3-4-4|24.12|24|[0, 3, 4, 4]|0|3|0|[ "3A", "4A", "4A" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 3, 5 ] ]|[ 8, 9, 22 ]|[ "dcb", "dcba", "da" ]|NULL|NULL|NULL|NULL|NULL|3.48-48.0.2-4-6|[48, 48]|[0, 2, 4, 6]
3|3.24-3.0.3-3-6.1.1|3.24-3.0.3-3-6.1|3.24-3.0.3-3-6|24.3|24|[0, 3, 3, 6]|0|3|0|[ "3A1", "3A1", "6A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 2, 1, 4 ] ]|[ 15259, 4838, 8755 ]|[ "cba", "a", "ca" ]|NULL|NULL|NULL|NULL|NULL|3.48-33.0.2-3-12|[48, 33]|[0, 2, 3, 12]
3|3.24-3.0.3-3-6.2.1|3.24-3.0.3-3-6.2|3.24-3.0.3-3-6|24.3|24|[0, 3, 3, 6]|0|3|0|[ "3A-1", "3A-1", "6A-1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 2, 1, 4 ] ]|[ 6611, 3927, 18428 ]|[ "ca^2", "a^2", "cba^2" ]|NULL|NULL|NULL|NULL|NULL|3.48-33.0.2-3-12|[48, 33]|[0, 2, 3, 12]
3|3.24-13.0.2-6-6.1.1|3.24-13.0.2-6-6.1|3.24-13.0.2-6-6|24.13|24|[0, 2, 6, 6]|0|3|0|[ "2B", "6A1", "6A-1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 3, 8 ] ]|[ 403, 694, 529 ]|[ "b", "ca", "ca^5" ]|NULL|NULL|NULL|NULL|NULL|3.48-48.0.2-4-6|[48, 48]|[0, 2, 4, 6]
3|3.48-3.0.3-3-4.1.1|3.48-3.0.3-3-4.1|3.48-3.0.3-3-4|48.3|48|[0, 3, 3, 4]|0|3|0|[ "3A-1", "3A1", "4A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 3, 6 ] ]|[ 175818816, 99982564, 133000428 ]|[ "a", "cb^-1a^2", "c^-1b" ]|NULL|NULL|NULL|NULL|NULL|3.96-64.0.2-3-8|[96, 64]|[0, 2, 3, 8]
3|3.48-3.0.3-3-4.2.1|3.48-3.0.3-3-4.2|3.48-3.0.3-3-4|48.3|48|[0, 3, 3, 4]|0|3|0|[ "3A-1", "3A1", "4A-1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 3, 5 ] ]|[ 175818816, 341825174, 153303636 ]|[ "a", "cba^2", "c^-1b^-1" ]|NULL|NULL|NULL|NULL|NULL|3.96-64.0.2-3-8|[96, 64]|[0, 2, 3, 8]
3|3.48-3.0.3-3-4.3.1|3.48-3.0.3-3-4.3|3.48-3.0.3-3-4|48.3|48|[0, 3, 3, 4]|0|3|0|[ "3A-1", "3A1", "4B1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 3, 6 ] ]|[ 175818816, 79914484, 394817907 ]|[ "a", "c^-1ba^2", "cb^-1" ]|NULL|NULL|NULL|NULL|NULL|3.96-64.0.2-3-8|[96, 64]|[0, 2, 3, 8]
3|3.48-3.0.3-3-4.4.1|3.48-3.0.3-3-4.4|3.48-3.0.3-3-4|48.3|48|[0, 3, 3, 4]|0|3|0|[ "3A-1", "3A1", "4B-1" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 1, 3, 5 ] ]|[ 175818816, 229221276, 34194527 ]|[ "a", "c^-2ba^2", "c^-2b^-1" ]|NULL|NULL|NULL|NULL|NULL|3.96-64.0.2-3-8|[96, 64]|[0, 2, 3, 8]
3|3.3-1.1.3-3.1.1|3.3-1.1.3-3.1|3.3-1.1.3-3|3.1|3|[1, 3, 3]|1|2|-1|[ "3A-1", "3A1" ]|[1, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 2 ] ]|[ 3, 0, 3, 4 ]|[ "a", "Id(G)", "a", "a^2" ]|NULL|NULL|NULL|NULL|NULL|3.6-1.0.2-2-2-2-2|[6, 1]|[0, 2, 2, 2, 2, 2]
3|3.4-1.1.2-2.1.1|3.4-1.1.2-2.1|3.4-1.1.2-2|4.1|4|[1, 2, 2]|1|2|-1|[ "2A", "2A" ]|[1, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 2 ] ]|[ 9, 0, 16, 16 ]|[ "a", "Id(G)", "a^-2", "a^-2" ]|NULL|NULL|NULL|NULL|NULL|3.8-3.0.2-2-2-2-2|[8, 3]|[0, 2, 2, 2, 2, 2]
3|3.4-2.1.2-2.1.1|3.4-2.1.2-2.1|3.4-2.1.2-2|4.2|4|[1, 2, 2]|1|2|-1|[ "2A", "2A" ]|[1, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 3 ], [ 1, 1, 4 ] ]|[ 7, 23, 23, 23 ]|[ "b", "a", "a", "a" ]|NULL|NULL|NULL|NULL|NULL|3.8-5.0.2-2-2-2-2|[8, 5]|[0, 2, 2, 2, 2, 2]
3|3.4-2.1.2-2.2.1|3.4-2.1.2-2.2|3.4-2.1.2-2|4.2|4|[1, 2, 2]|1|2|-1|[ "2B", "2B" ]|[2, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 1, 3 ] ]|[ 7, 23, 16, 16 ]|[ "b", "a", "ba", "ba" ]|NULL|NULL|NULL|NULL|NULL|3.8-5.0.2-2-2-2-2|[8, 5]|[0, 2, 2, 2, 2, 2]
3|3.4-2.1.2-2.3.1|3.4-2.1.2-2.3|3.4-2.1.2-2|4.2|4|[1, 2, 2]|1|2|-1|[ "2C", "2C" ]|[3, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 1, 4 ] ]|[ 7, 23, 7, 7 ]|[ "b", "a", "b", "b" ]|NULL|NULL|NULL|NULL|NULL|3.8-5.0.2-2-2-2-2|[8, 5]|[0, 2, 2, 2, 2, 2]
3|3.6-1.1.3.1.1|3.6-1.1.3.1|3.6-1.1.3|6.1|6|[1, 3]|1|1|-2|[ "3A" ]|[1, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 3 ] ]|[ 1, 3, 3 ]|[ "a", "b", "b" ]|NULL|NULL|NULL|NULL|NULL|3.12-4.0.2-2-2-2|[12, 4]|[0, 2, 2, 2, 2]
3|3.6-1.1.3.1.2|3.6-1.1.3.1|3.6-1.1.3|6.1|6|[1, 3]|1|1|-2|[ "3A" ]|[1, 2]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 3 ] ]|[ 1, 2, 3 ]|[ "a", "ba", "b" ]|NULL|NULL|NULL|NULL|NULL|3.12-4.0.2-2-2-2|[12, 4]|[0, 2, 2, 2, 2]
3|3.6-1.1.3.1.3|3.6-1.1.3.1|3.6-1.1.3|6.1|6|[1, 3]|1|1|-2|[ "3A" ]|[1, 3]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 3 ] ]|[ 2, 3, 3 ]|[ "ba", "b", "b" ]|NULL|NULL|NULL|NULL|NULL|3.12-4.0.2-2-2-2|[12, 4]|[0, 2, 2, 2, 2]
3|3.6-1.1.3.1.4|3.6-1.1.3.1|3.6-1.1.3|6.1|6|[1, 3]|1|1|-2|[ "3A" ]|[1, 4]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 3 ] ]|[ 2, 5, 3 ]|[ "ba", "b^2a", "b" ]|NULL|NULL|NULL|NULL|NULL|3.12-4.0.2-2-2-2|[12, 4]|[0, 2, 2, 2, 2]
3|3.6-1.1.3.1.5|3.6-1.1.3.1|3.6-1.1.3|6.1|6|[1, 3]|1|1|-2|[ "3A" ]|[1, 5]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 3 ] ]|[ 4, 1, 3 ]|[ "b^2", "a", "b" ]|NULL|NULL|NULL|NULL|NULL|3.12-4.0.2-2-2-2|[12, 4]|[0, 2, 2, 2, 2]
3|3.6-1.1.3.1.6|3.6-1.1.3.1|3.6-1.1.3|6.1|6|[1, 3]|1|1|-2|[ "3A" ]|[1, 6]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 3 ] ]|[ 4, 2, 3 ]|[ "b^2", "ba", "b" ]|NULL|NULL|NULL|NULL|NULL|3.12-4.0.2-2-2-2|[12, 4]|[0, 2, 2, 2, 2]
3|3.6-1.1.3.1.7|3.6-1.1.3.1|3.6-1.1.3|6.1|6|[1, 3]|1|1|-2|[ "3A" ]|[1, 7]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 3 ] ]|[ 4, 5, 3 ]|[ "b^2", "b^2a", "b" ]|NULL|NULL|NULL|NULL|NULL|3.12-4.0.2-2-2-2|[12, 4]|[0, 2, 2, 2, 2]
3|3.6-1.1.3.1.8|3.6-1.1.3.1|3.6-1.1.3|6.1|6|[1, 3]|1|1|-2|[ "3A" ]|[1, 8]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 3 ] ]|[ 5, 1, 3 ]|[ "b^2a", "a", "b" ]|NULL|NULL|NULL|NULL|NULL|3.12-4.0.2-2-2-2|[12, 4]|[0, 2, 2, 2, 2]
3|3.6-1.1.3.1.9|3.6-1.1.3.1|3.6-1.1.3|6.1|6|[1, 3]|1|1|-2|[ "3A" ]|[1, 9]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 3 ] ]|[ 5, 3, 3 ]|[ "b^2a", "b", "b" ]|NULL|NULL|NULL|NULL|NULL|3.12-4.0.2-2-2-2|[12, 4]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.1|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 5, 9, 16 ]|[ "a", "b", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.2|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 2]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 5, 7, 16 ]|[ "a", "ba", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.3|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 3]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 5, 18, 16 ]|[ "a", "b^-1", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.4|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 4]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 5, 23, 16 ]|[ "a", "b^-1a", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.5|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 5]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 9, 5, 16 ]|[ "b", "a", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.6|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 6]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 9, 7, 16 ]|[ "b", "ba", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.7|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 7]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 9, 14, 16 ]|[ "b", "b^-2a", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.8|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 8]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 9, 23, 16 ]|[ "b", "b^-1a", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.9|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 9]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 7, 5, 16 ]|[ "ba", "a", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.10|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 10]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 7, 9, 16 ]|[ "ba", "b", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.11|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 11]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 7, 14, 16 ]|[ "ba", "b^-2a", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.12|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 12]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 7, 18, 16 ]|[ "ba", "b^-1", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.13|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 13]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 14, 9, 16 ]|[ "b^-2a", "b", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.14|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 14]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 14, 7, 16 ]|[ "b^-2a", "ba", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.15|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 15]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 14, 18, 16 ]|[ "b^-2a", "b^-1", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.16|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 16]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 14, 23, 16 ]|[ "b^-2a", "b^-1a", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.17|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 17]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 18, 5, 16 ]|[ "b^-1", "a", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.18|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 18]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 18, 7, 16 ]|[ "b^-1", "ba", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.19|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 19]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 18, 14, 16 ]|[ "b^-1", "b^-2a", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
3|3.8-3.1.2.1.20|3.8-3.1.2.1|3.8-3.1.2|8.3|8|[1, 2]|1|1|-2|[ "2A" ]|[1, 20]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 2, 5 ] ]|[ 18, 23, 16 ]|[ "b^-1", "b^-1a", "b^-2" ]|NULL|NULL|NULL|NULL|NULL|3.16-11.0.2-2-2-2|[16, 11]|[0, 2, 2, 2, 2]
