genus|total_label|passport_label|label|group|group_order|signature|g0|r|dim|con|cc|braid|topological|jacobian_decomp|genvec|connected_genvec|trans_group|min_deg|hyperelliptic|hyp_involution|eqn|cyclic_trigonal|cinv|full_label|full_auto|signH
smallint|text|text|text|text|integer|integer[]|smallint|smallint|smallint|text[]|integer[]|integer[]|integer[]|jsonb|numeric[]|text[]|text|integer|boolean|numeric|text[]|boolean|numeric|text|text|integer[]

5|5.8-2.0.2-2-2-4-4.2.1|5.8-2.0.2-2-2-4-4.2|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2A", "2B", "4B1", "4A1" }|{2, 1}|{2, 1}|{1, 1}|[ [ 3, 1, 3 ], [ 2, 1, 4 ] ]|{ 14493, 14493, 23616, 35385, 29161 }|{ "b^-2", "b^-2", "a", "b^-1", "ab" }|8T2|8|True|14493|{ "y^2=x^{12}+a_{1}x^{8}+a_{2}x^{4}+1", "y^2=(x^{4}-1)(x^{4}+a_{1}x^{2}+1)(x^{4}+a_{2}x^{2}+1)", "y^2=x(x^{2}-1)(x^{4}+a_{1}x^{2}+1)(x^{4}+a_{2}x^{2}+1)" }|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.3.1|5.8-2.0.2-2-2-4-4.3|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2A", "2C", "4A-1", "4A1" }|{3, 1}|{3, 1}|{1, 1}|[ [ 2, 1, 3 ], [ 3, 1, 4 ] ]|{ 14493, 14493, 32794, 6425, 29161 }|{ "b^-2", "b^-2", "ab^-2", "b", "ab" }|8T2|8|True|14493|{ "y^2=x^{12}+a_{1}x^{8}+a_{2}x^{4}+1", "y^2=(x^{4}-1)(x^{4}+a_{1}x^{2}+1)(x^{4}+a_{2}x^{2}+1)", "y^2=x(x^{2}-1)(x^{4}+a_{1}x^{2}+1)(x^{4}+a_{2}x^{2}+1)" }|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.4.1|5.8-2.0.2-2-2-4-4.4|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2A", "2C", "4B1", "4B-1" }|{4, 1}|{4, 1}|{1, 1}|[ [ 2, 1, 3 ], [ 3, 1, 4 ] ]|{ 14493, 14493, 32794, 35385, 17706 }|{ "b^-2", "b^-2", "ab^-2", "b^-1", "ab^-1" }|8T2|8|True|14493|{ "y^2=x^{12}+a_{1}x^{8}+a_{2}x^{4}+1", "y^2=(x^{4}-1)(x^{4}+a_{1}x^{2}+1)(x^{4}+a_{2}x^{2}+1)", "y^2=x(x^{2}-1)(x^{4}+a_{1}x^{2}+1)(x^{4}+a_{2}x^{2}+1)" }|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.5.1|5.8-2.0.2-2-2-4-4.5|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2B", "2B", "4A1", "4A1" }|{5, 1}|{5, 1}|{5, 1}|[ [ 1, 1, 2 ], [ 3, 1, 3 ], [ 1, 1, 4 ] ]|{ 14493, 23616, 23616, 29161, 29161 }|{ "b^-2", "a", "a", "ab", "ab" }|8T2|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.6.1|5.8-2.0.2-2-2-4-4.6|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2B", "2B", "4A-1", "4A-1" }|{6, 1}|{6, 1}|{5, 1}|[ [ 3, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 6 ] ]|{ 14493, 23616, 23616, 6425, 6425 }|{ "b^-2", "a", "a", "b", "b" }|8T2|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.7.1|5.8-2.0.2-2-2-4-4.7|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2B", "2B", "4B1", "4B1" }|{7, 1}|{7, 1}|{5, 1}|[ [ 3, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 6 ] ]|{ 14493, 23616, 23616, 35385, 35385 }|{ "b^-2", "a", "a", "b^-1", "b^-1" }|8T2|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.8.1|5.8-2.0.2-2-2-4-4.8|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2B", "2B", "4B-1", "4B-1" }|{8, 1}|{8, 1}|{5, 1}|[ [ 1, 1, 2 ], [ 3, 1, 3 ], [ 1, 1, 4 ] ]|{ 14493, 23616, 23616, 17706, 17706 }|{ "b^-2", "a", "a", "ab^-1", "ab^-1" }|8T2|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.9.1|5.8-2.0.2-2-2-4-4.9|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2B", "2C", "4A1", "4B-1" }|{9, 1}|{9, 1}|{9, 1}|[ [ 1, 1, 2 ], [ 2, 1, 3 ], [ 2, 1, 4 ] ]|{ 14493, 23616, 32794, 29161, 17706 }|{ "b^-2", "a", "ab^-2", "ab", "ab^-1" }|8T2|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.10.1|5.8-2.0.2-2-2-4-4.10|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2B", "2C", "4A-1", "4B1" }|{10, 1}|{10, 1}|{9, 1}|[ [ 2, 1, 3 ], [ 2, 1, 4 ], [ 1, 1, 6 ] ]|{ 14493, 23616, 32794, 6425, 35385 }|{ "b^-2", "a", "ab^-2", "b", "b^-1" }|8T2|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.11.1|5.8-2.0.2-2-2-4-4.11|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2C", "2C", "4A1", "4A1" }|{11, 1}|{11, 1}|{5, 1}|[ [ 1, 1, 2 ], [ 1, 1, 3 ], [ 3, 1, 4 ] ]|{ 14493, 32794, 32794, 29161, 29161 }|{ "b^-2", "ab^-2", "ab^-2", "ab", "ab" }|8T2|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.12.1|5.8-2.0.2-2-2-4-4.12|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2C", "2C", "4A-1", "4A-1" }|{12, 1}|{12, 1}|{5, 1}|[ [ 1, 1, 3 ], [ 3, 1, 4 ], [ 1, 1, 6 ] ]|{ 14493, 32794, 32794, 6425, 6425 }|{ "b^-2", "ab^-2", "ab^-2", "b", "b" }|8T2|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.13.1|5.8-2.0.2-2-2-4-4.13|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2C", "2C", "4B1", "4B1" }|{13, 1}|{13, 1}|{5, 1}|[ [ 1, 1, 3 ], [ 3, 1, 4 ], [ 1, 1, 6 ] ]|{ 14493, 32794, 32794, 35385, 35385 }|{ "b^-2", "ab^-2", "ab^-2", "b^-1", "b^-1" }|8T2|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.14.1|5.8-2.0.2-2-2-4-4.14|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2C", "2C", "4B-1", "4B-1" }|{14, 1}|{14, 1}|{5, 1}|[ [ 1, 1, 2 ], [ 1, 1, 3 ], [ 3, 1, 4 ] ]|{ 14493, 32794, 32794, 17706, 17706 }|{ "b^-2", "ab^-2", "ab^-2", "ab^-1", "ab^-1" }|8T2|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.15.1|5.8-2.0.2-2-2-4-4.15|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2B", "2B", "2B", "4A-1", "4B-1" }|{15, 1}|{15, 1}|{15, 1}|[ [ 1, 1, 2 ], [ 3, 1, 3 ], [ 1, 1, 6 ] ]|{ 23616, 23616, 23616, 6425, 17706 }|{ "a", "a", "a", "b", "ab^-1" }|8T2|8|True|23616|{ "y^2=x^{12}+a_{1}x^{8}+a_{2}x^{4}+1", "y^2=(x^{4}-1)(x^{4}+a_{1}x^{2}+1)(x^{4}+a_{2}x^{2}+1)", "y^2=x(x^{2}-1)(x^{4}+a_{1}x^{2}+1)(x^{4}+a_{2}x^{2}+1)" }|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.16.1|5.8-2.0.2-2-2-4-4.16|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2B", "2B", "2B", "4B1", "4A1" }|{16, 1}|{16, 1}|{15, 1}|[ [ 1, 1, 2 ], [ 3, 1, 3 ], [ 1, 1, 6 ] ]|{ 23616, 23616, 23616, 35385, 29161 }|{ "a", "a", "a", "b^-1", "ab" }|8T2|8|True|23616|{ "y^2=x^{12}+a_{1}x^{8}+a_{2}x^{4}+1", "y^2=(x^{4}-1)(x^{4}+a_{1}x^{2}+1)(x^{4}+a_{2}x^{2}+1)", "y^2=x(x^{2}-1)(x^{4}+a_{1}x^{2}+1)(x^{4}+a_{2}x^{2}+1)" }|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.17.1|5.8-2.0.2-2-2-4-4.17|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2B", "2B", "2C", "4A-1", "4A1" }|{17, 1}|{17, 1}|{17, 1}|[ [ 1, 1, 2 ], [ 2, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 6 ] ]|{ 23616, 23616, 32794, 6425, 29161 }|{ "a", "a", "ab^-2", "b", "ab" }|8T2|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.18.1|5.8-2.0.2-2-2-4-4.18|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2B", "2B", "2C", "4B1", "4B-1" }|{18, 1}|{18, 1}|{17, 1}|[ [ 1, 1, 2 ], [ 2, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 6 ] ]|{ 23616, 23616, 32794, 35385, 17706 }|{ "a", "a", "ab^-2", "b^-1", "ab^-1" }|8T2|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.19.1|5.8-2.0.2-2-2-4-4.19|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2B", "2C", "2C", "4A-1", "4B-1" }|{19, 1}|{19, 1}|{17, 1}|[ [ 1, 1, 2 ], [ 1, 1, 3 ], [ 2, 1, 4 ], [ 1, 1, 6 ] ]|{ 23616, 32794, 32794, 6425, 17706 }|{ "a", "ab^-2", "ab^-2", "b", "ab^-1" }|8T2|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.20.1|5.8-2.0.2-2-2-4-4.20|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2B", "2C", "2C", "4B1", "4A1" }|{20, 1}|{20, 1}|{17, 1}|[ [ 1, 1, 2 ], [ 1, 1, 3 ], [ 2, 1, 4 ], [ 1, 1, 6 ] ]|{ 23616, 32794, 32794, 35385, 29161 }|{ "a", "ab^-2", "ab^-2", "b^-1", "ab" }|8T2|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.21.1|5.8-2.0.2-2-2-4-4.21|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2C", "2C", "2C", "4A-1", "4A1" }|{21, 1}|{21, 1}|{15, 1}|[ [ 1, 1, 2 ], [ 3, 1, 4 ], [ 1, 1, 6 ] ]|{ 32794, 32794, 32794, 6425, 29161 }|{ "ab^-2", "ab^-2", "ab^-2", "b", "ab" }|8T2|8|True|32794|{ "y^2=x^{12}+a_{1}x^{8}+a_{2}x^{4}+1", "y^2=(x^{4}-1)(x^{4}+a_{1}x^{2}+1)(x^{4}+a_{2}x^{2}+1)", "y^2=x(x^{2}-1)(x^{4}+a_{1}x^{2}+1)(x^{4}+a_{2}x^{2}+1)" }|False|NULL|NULL|NULL|NULL
5|5.8-2.0.2-2-2-4-4.22.1|5.8-2.0.2-2-2-4-4.22|5.8-2.0.2-2-2-4-4|8.2|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2C", "2C", "2C", "4B1", "4B-1" }|{22, 1}|{22, 1}|{15, 1}|[ [ 1, 1, 2 ], [ 3, 1, 4 ], [ 1, 1, 6 ] ]|{ 32794, 32794, 32794, 35385, 17706 }|{ "ab^-2", "ab^-2", "ab^-2", "b^-1", "ab^-1" }|8T2|8|True|32794|{ "y^2=x^{12}+a_{1}x^{8}+a_{2}x^{4}+1", "y^2=(x^{4}-1)(x^{4}+a_{1}x^{2}+1)(x^{4}+a_{2}x^{2}+1)", "y^2=x(x^{2}-1)(x^{4}+a_{1}x^{2}+1)(x^{4}+a_{2}x^{2}+1)" }|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-4-4.1.1|5.8-3.0.2-2-2-4-4.1|5.8-3.0.2-2-2-4-4|8.3|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2B", "2B", "4A", "4A" }|{1, 1}|{1, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 2, 2, 5 ] ]|{ 16, 14, 5, 9, 18 }|{ "b^-2", "ab^-2", "a", "b", "b^-1" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-4-4.1.2|5.8-3.0.2-2-2-4-4.1|5.8-3.0.2-2-2-4-4|8.3|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2B", "2B", "4A", "4A" }|{1, 2}|{1, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 2, 2, 5 ] ]|{ 16, 14, 14, 9, 9 }|{ "b^-2", "ab^-2", "ab^-2", "b", "b" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-4-4.2.1|5.8-3.0.2-2-2-4-4.2|5.8-3.0.2-2-2-4-4|8.3|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2C", "2C", "4A", "4A" }|{2, 1}|{2, 1}|{1, 1}|[ [ 1, 1, 3 ], [ 2, 2, 5 ] ]|{ 16, 23, 7, 9, 18 }|{ "b^-2", "ab^-1", "ab", "b", "b^-1" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-4-4.2.2|5.8-3.0.2-2-2-4-4.2|5.8-3.0.2-2-2-4-4|8.3|8|{0, 2, 2, 2, 4, 4}|0|5|2|{ "2A", "2C", "2C", "4A", "4A" }|{2, 2}|{2, 1}|{1, 1}|[ [ 1, 1, 3 ], [ 2, 2, 5 ] ]|{ 16, 23, 23, 9, 9 }|{ "b^-2", "ab^-1", "ab^-1", "b", "b" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.1.1|5.8-3.0.2-2-2-2-2-2.1|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2A", "2A", "2B", "2B", "2C", "2C" }|{1, 1}|{1, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 2, 2, 5 ] ]|{ 16, 16, 14, 5, 23, 7 }|{ "b^-2", "b^-2", "ab^-2", "a", "ab^-1", "ab" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.1.2|5.8-3.0.2-2-2-2-2-2.1|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2A", "2A", "2B", "2B", "2C", "2C" }|{1, 2}|{1, 1}|{1, 1}|[ [ 1, 1, 4 ], [ 2, 2, 5 ] ]|{ 16, 16, 14, 14, 23, 23 }|{ "b^-2", "b^-2", "ab^-2", "ab^-2", "ab^-1", "ab^-1" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.2.1|5.8-3.0.2-2-2-2-2-2.2|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2B", "2B", "2C", "2C" }|{2, 1}|{2, 1}|{2, 1}|[ [ 1, 1, 2 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 5, 5, 5, 23, 7 }|{ "ab^-2", "a", "a", "a", "ab^-1", "ab" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.2.2|5.8-3.0.2-2-2-2-2-2.2|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2B", "2B", "2C", "2C" }|{2, 2}|{2, 1}|{2, 1}|[ [ 1, 1, 2 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 5, 5, 14, 23, 23 }|{ "ab^-2", "a", "a", "ab^-2", "ab^-1", "ab^-1" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.2.3|5.8-3.0.2-2-2-2-2-2.2|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2B", "2B", "2C", "2C" }|{2, 3}|{2, 1}|{2, 1}|[ [ 1, 1, 2 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 5, 14, 5, 23, 23 }|{ "ab^-2", "a", "ab^-2", "a", "ab^-1", "ab^-1" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.2.4|5.8-3.0.2-2-2-2-2-2.2|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2B", "2B", "2C", "2C" }|{2, 4}|{2, 1}|{2, 1}|[ [ 1, 1, 2 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 5, 14, 14, 23, 7 }|{ "ab^-2", "a", "ab^-2", "ab^-2", "ab^-1", "ab" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.2.5|5.8-3.0.2-2-2-2-2-2.2|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2B", "2B", "2C", "2C" }|{2, 5}|{2, 1}|{2, 1}|[ [ 1, 1, 2 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 14, 5, 5, 23, 23 }|{ "ab^-2", "ab^-2", "a", "a", "ab^-1", "ab^-1" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.2.6|5.8-3.0.2-2-2-2-2-2.2|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2B", "2B", "2C", "2C" }|{2, 6}|{2, 1}|{2, 1}|[ [ 1, 1, 2 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 14, 5, 14, 23, 7 }|{ "ab^-2", "ab^-2", "a", "ab^-2", "ab^-1", "ab" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.2.7|5.8-3.0.2-2-2-2-2-2.2|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2B", "2B", "2C", "2C" }|{2, 7}|{2, 1}|{2, 1}|[ [ 1, 1, 2 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 14, 14, 5, 23, 7 }|{ "ab^-2", "ab^-2", "ab^-2", "a", "ab^-1", "ab" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.2.8|5.8-3.0.2-2-2-2-2-2.2|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2B", "2B", "2C", "2C" }|{2, 8}|{2, 1}|{2, 1}|[ [ 1, 1, 2 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 14, 14, 14, 23, 23 }|{ "ab^-2", "ab^-2", "ab^-2", "ab^-2", "ab^-1", "ab^-1" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.3.1|5.8-3.0.2-2-2-2-2-2.3|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2C", "2C", "2C", "2C" }|{3, 1}|{3, 1}|{2, 1}|[ [ 1, 1, 3 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 5, 23, 7, 7, 7 }|{ "ab^-2", "a", "ab^-1", "ab", "ab", "ab" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.3.2|5.8-3.0.2-2-2-2-2-2.3|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2C", "2C", "2C", "2C" }|{3, 2}|{3, 1}|{2, 1}|[ [ 1, 1, 3 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 5, 23, 7, 23, 23 }|{ "ab^-2", "a", "ab^-1", "ab", "ab^-1", "ab^-1" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.3.3|5.8-3.0.2-2-2-2-2-2.3|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2C", "2C", "2C", "2C" }|{3, 3}|{3, 1}|{2, 1}|[ [ 1, 1, 3 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 5, 23, 23, 7, 23 }|{ "ab^-2", "a", "ab^-1", "ab^-1", "ab", "ab^-1" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.3.4|5.8-3.0.2-2-2-2-2-2.3|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2C", "2C", "2C", "2C" }|{3, 4}|{3, 1}|{2, 1}|[ [ 1, 1, 3 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 5, 23, 23, 23, 7 }|{ "ab^-2", "a", "ab^-1", "ab^-1", "ab^-1", "ab" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.3.5|5.8-3.0.2-2-2-2-2-2.3|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2C", "2C", "2C", "2C" }|{3, 5}|{3, 1}|{2, 1}|[ [ 1, 1, 3 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 14, 23, 7, 7, 23 }|{ "ab^-2", "ab^-2", "ab^-1", "ab", "ab", "ab^-1" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.3.6|5.8-3.0.2-2-2-2-2-2.3|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2C", "2C", "2C", "2C" }|{3, 6}|{3, 1}|{2, 1}|[ [ 1, 1, 3 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 14, 23, 7, 23, 7 }|{ "ab^-2", "ab^-2", "ab^-1", "ab", "ab^-1", "ab" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.3.7|5.8-3.0.2-2-2-2-2-2.3|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2C", "2C", "2C", "2C" }|{3, 7}|{3, 1}|{2, 1}|[ [ 1, 1, 3 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 14, 23, 23, 7, 7 }|{ "ab^-2", "ab^-2", "ab^-1", "ab^-1", "ab", "ab" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-3.0.2-2-2-2-2-2.3.8|5.8-3.0.2-2-2-2-2-2.3|5.8-3.0.2-2-2-2-2-2|8.3|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2B", "2B", "2C", "2C", "2C", "2C" }|{3, 8}|{3, 1}|{2, 1}|[ [ 1, 1, 3 ], [ 2, 1, 4 ], [ 1, 2, 5 ] ]|{ 14, 14, 23, 23, 23, 23 }|{ "ab^-2", "ab^-2", "ab^-1", "ab^-1", "ab^-1", "ab^-1" }|4T3|4|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-5.0.2-2-2-2-2-2.1.1|5.8-5.0.2-2-2-2-2-2.1|5.8-5.0.2-2-2-2-2-2|8.5|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2A", "2A", "2B", "2B", "2F", "2F" }|{1, 1}|{1, 1}|{1, 1}|[ [ 1, 1, 2 ], [ 1, 1, 3 ], [ 1, 1, 4 ], [ 2, 1, 5 ] ]|{ 32794, 32794, 19220, 19220, 28495, 28495 }|{ "ac", "ac", "ab", "ab", "abc", "abc" }|8T3|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
5|5.8-5.0.2-2-2-2-2-2.2.1|5.8-5.0.2-2-2-2-2-2.2|5.8-5.0.2-2-2-2-2-2|8.5|8|{0, 2, 2, 2, 2, 2, 2}|0|6|3|{ "2C", "2C", "2A", "2A", "2F", "2F" }|{2, 1}|{2, 1}|{1, 1}|[ [ 2, 1, 2 ], [ 1, 1, 3 ], [ 1, 1, 5 ], [ 1, 1, 7 ] ]|{ 5759, 5759, 32794, 32794, 28495, 28495 }|{ "bc", "bc", "ac", "ac", "abc", "abc" }|8T3|8|False|NULL|NULL|False|NULL|NULL|NULL|NULL
