genus|total_label|passport_label|label|group|group_order|signature|g0|r|dim|con|cc|braid|topological|jacobian_decomp|genvec|connected_genvec|trans_group|min_deg|hyperelliptic|hyp_involution|eqn|cyclic_trigonal|cinv|full_label|full_auto|signH
4|4.18-5.0.3-6-6.19.1|4.18-5.0.3-6-6.19|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3D1", "6A-1", "6A1" ]|[19, 1]|[ 19, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 12 ] ]|[ 3374202621489857, 4893142649472000, 6382798914637751 ]|[ "b^2a", "b^5", "b^5a^2" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.20.1|4.18-5.0.3-6-6.20|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3D1", "6B1", "6C-1" ]|[20, 1]|[ 20, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 8 ], [ 1, 1, 11 ], [ 1, 1, 12 ] ]|[ 3374202621489857, 5642185236727255, 1129770514679753 ]|[ "b^2a", "b^3a", "ba" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.21.1|4.18-5.0.3-6-6.21|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3D1", "6D-1", "6D1" ]|[21, 1]|[ 21, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 12 ] ]|[ 3374202621489857, 2268070923721087, 1867781301535422 ]|[ "b^2a", "b", "b^3a^2" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.22.1|4.18-5.0.3-6-6.22|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3D-1", "6A-1", "6C-1" ]|[22, 1]|[ 22, 1 ]|[ 1, 1 ]|[ [ 1, 1, 8 ], [ 1, 1, 9 ], [ 1, 1, 10 ], [ 1, 1, 12 ] ]|[ 1513395281237617, 4893142649472000, 1129770514679753 ]|[ "a^2", "b^5", "ba" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.23.1|4.18-5.0.3-6-6.23|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3D-1", "6B-1", "6A1" ]|[23, 1]|[ 23, 1 ]|[ 1, 1 ]|[ [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 11 ], [ 1, 1, 12 ] ]|[ 1513395281237617, 3781378455349801, 6382798914637751 ]|[ "a^2", "ba^2", "b^5a^2" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-5.0.3-6-6.24.1|4.18-5.0.3-6-6.24|4.18-5.0.3-6-6|18.5|18|[0, 3, 6, 6]|0|3|0|[ "3D-1", "6D-1", "6C1" ]|[24, 1]|[ 24, 1 ]|[ 1, 1 ]|[ [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 10 ], [ 1, 1, 12 ] ]|[ 1513395281237617, 2268070923721087, 3019829055223822 ]|[ "a^2", "b", "b^5a" ]|18T2|18|NULL|NULL|NULL|NULL|NULL|4.36-12.0.2-6-6|36.12|[0, 2, 6, 6]
4|4.18-3.0.2-2-3-3.3.1|4.18-3.0.2-2-3-3.3|4.18-3.0.2-2-3-3|18.3|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3B", "3C-1" ]|[3, 1]|[ 3, 1 ]|[ 3, 1 ]|[ [ 2, 1, 4 ], [ 1, 2, 7 ] ]|[ 450, 450, 278, 506 ]|[ "a^3", "a^3", "ba^4", "b^2a^2" ]|6T5|6|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.18-3.0.2-2-3-3.3.2|4.18-3.0.2-2-3-3.3|4.18-3.0.2-2-3-3|18.3|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3B", "3C-1" ]|[3, 2]|[ 3, 1 ]|[ 3, 1 ]|[ [ 2, 1, 4 ], [ 1, 2, 7 ] ]|[ 450, 659, 278, 103 ]|[ "a^3", "ba^3", "ba^4", "ba^2" ]|6T5|6|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.18-4.0.2-2-3-3.1.1|4.18-4.0.2-2-3-3.1|4.18-4.0.2-2-3-3|18.4|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3A", "3D" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 2, 4 ], [ 1, 2, 5 ] ]|[ 43034, 40319, 228132, 94762 ]|[ "ca", "a", "c^2b^2", "c^2b" ]|9T5|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.18-4.0.2-2-3-3.1.2|4.18-4.0.2-2-3-3.1|4.18-4.0.2-2-3-3|18.4|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3A", "3D" ]|[1, 2]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 2, 4 ], [ 1, 2, 5 ] ]|[ 43034, 314348, 228132, 307544 ]|[ "ca", "cb^2a", "c^2b^2", "cb^2" ]|9T5|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.18-4.0.2-2-3-3.2.1|4.18-4.0.2-2-3-3.2|4.18-4.0.2-2-3-3|18.4|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3B", "3A" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 2, 3 ], [ 1, 2, 5 ] ]|[ 43034, 314348, 324885, 174793 ]|[ "ca", "cb^2a", "c^2", "cb" ]|9T5|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.18-4.0.2-2-3-3.2.2|4.18-4.0.2-2-3-3.2|4.18-4.0.2-2-3-3|18.4|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3B", "3A" ]|[2, 2]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 2, 3 ], [ 1, 2, 5 ] ]|[ 43034, 234292, 77321, 174793 ]|[ "ca", "c^2b^2a", "c", "cb" ]|9T5|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.18-4.0.2-2-3-3.3.1|4.18-4.0.2-2-3-3.3|4.18-4.0.2-2-3-3|18.4|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3B", "3C" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 2, 3 ], [ 1, 2, 6 ] ]|[ 43034, 270415, 77321, 138690 ]|[ "ca", "b^2a", "c", "b" ]|9T5|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.18-4.0.2-2-3-3.3.2|4.18-4.0.2-2-3-3.3|4.18-4.0.2-2-3-3|18.4|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3B", "3C" ]|[3, 2]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 2, 3 ], [ 1, 2, 6 ] ]|[ 43034, 234292, 324885, 138690 ]|[ "ca", "c^2b^2a", "c^2", "b" ]|9T5|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.18-4.0.2-2-3-3.4.1|4.18-4.0.2-2-3-3.4|4.18-4.0.2-2-3-3|18.4|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3B", "3D" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 1, 2, 5 ], [ 1, 2, 6 ] ]|[ 43034, 270415, 324885, 94762 ]|[ "ca", "b^2a", "c^2", "c^2b" ]|9T5|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.18-4.0.2-2-3-3.4.2|4.18-4.0.2-2-3-3.4|4.18-4.0.2-2-3-3|18.4|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3B", "3D" ]|[4, 2]|[ 4, 1 ]|[ 1, 1 ]|[ [ 1, 2, 5 ], [ 1, 2, 6 ] ]|[ 43034, 314348, 77321, 94762 ]|[ "ca", "cb^2a", "c", "c^2b" ]|9T5|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.18-4.0.2-2-3-3.5.1|4.18-4.0.2-2-3-3.5|4.18-4.0.2-2-3-3|18.4|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3C", "3A" ]|[5, 1]|[ 5, 1 ]|[ 1, 1 ]|[ [ 1, 2, 3 ], [ 1, 2, 4 ] ]|[ 43034, 40319, 276480, 174793 ]|[ "ca", "a", "b^2", "cb" ]|9T5|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.18-4.0.2-2-3-3.5.2|4.18-4.0.2-2-3-3.5|4.18-4.0.2-2-3-3|18.4|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3C", "3A" ]|[5, 2]|[ 5, 1 ]|[ 1, 1 ]|[ [ 1, 2, 3 ], [ 1, 2, 4 ] ]|[ 43034, 234292, 276480, 228132 ]|[ "ca", "c^2b^2a", "b^2", "c^2b^2" ]|9T5|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.18-4.0.2-2-3-3.6.1|4.18-4.0.2-2-3-3.6|4.18-4.0.2-2-3-3|18.4|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3C", "3D" ]|[6, 1]|[ 6, 1 ]|[ 1, 1 ]|[ [ 1, 2, 4 ], [ 1, 2, 6 ] ]|[ 43034, 40319, 138690, 307544 ]|[ "ca", "a", "b", "cb^2" ]|9T5|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.18-4.0.2-2-3-3.6.2|4.18-4.0.2-2-3-3.6|4.18-4.0.2-2-3-3|18.4|18|[0, 2, 2, 3, 3]|0|4|1|[ "2A", "2A", "3C", "3D" ]|[6, 2]|[ 6, 1 ]|[ 1, 1 ]|[ [ 1, 2, 4 ], [ 1, 2, 6 ] ]|[ 43034, 270415, 276480, 307544 ]|[ "ca", "b^2a", "b^2", "cb^2" ]|9T5|9|NULL|NULL|NULL|NULL|NULL|4.36-10.0.2-2-2-3|36.10|[0, 2, 2, 2, 3]
4|4.20-1.0.4-4-5.1.1|4.20-1.0.4-4-5.1|4.20-1.0.4-4-5|20.1|20|[0, 4, 4, 5]|0|3|0|[ "4A1", "4A-1", "5A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 4, 1, 5 ] ]|[ 2310899912664976079, 891440483826452998, 1541107138369438087 ]|[ "a", "b^4a^-1", "b" ]|20T2|20|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.20-1.0.4-4-5.2.1|4.20-1.0.4-4-5.2|4.20-1.0.4-4-5|20.1|20|[0, 4, 4, 5]|0|3|0|[ "4A1", "4A-1", "5A2" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 4, 1, 5 ] ]|[ 2310899912664976079, 377760971427834832, 2176430449729899006 ]|[ "a", "b^2a^-1", "b^3" ]|20T2|20|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.20-5.0.2-10-10.1.1|4.20-5.0.2-10-10.1|4.20-5.0.2-10-10|20.5|20|[0, 2, 10, 10]|0|3|0|[ "2A", "10A-1", "10B3" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 2, 1, 6 ], [ 2, 1, 7 ] ]|[ 122002101778601647, 892198016060197806, 1797958016307497520 ]|[ "b^5", "b^2a", "b^3a" ]|20T3|20|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.20-5.0.2-10-10.2.1|4.20-5.0.2-10-10.2|4.20-5.0.2-10-10|20.5|20|[0, 2, 10, 10]|0|3|0|[ "2A", "10A3", "10C3" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 2, 1, 6 ], [ 2, 1, 7 ] ]|[ 122002101778601647, 1919957502656793727, 770909916940565761 ]|[ "b^5", "b^8a", "b^7a" ]|20T3|20|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.20-5.0.2-10-10.3.1|4.20-5.0.2-10-10.3|4.20-5.0.2-10-10|20.5|20|[0, 2, 10, 10]|0|3|0|[ "2A", "10A-3", "10C-1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 2, 1, 6 ], [ 2, 1, 7 ] ]|[ 122002101778601647, 2304854540329022641, 378851759747210585 ]|[ "b^5", "b^6a", "b^9a" ]|20T3|20|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.20-5.0.2-10-10.4.1|4.20-5.0.2-10-10.4|4.20-5.0.2-10-10|20.5|20|[0, 2, 10, 10]|0|3|0|[ "2A", "10B-3", "10C1" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 2, 1, 6 ], [ 2, 1, 7 ] ]|[ 122002101778601647, 256852285772112310, 2426856629573739006 ]|[ "b^5", "b^4a", "ba" ]|20T3|20|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.20-5.0.2-10-10.5.1|4.20-5.0.2-10-10.5|4.20-5.0.2-10-10|20.5|20|[0, 2, 10, 10]|0|3|0|[ "2B", "10A1", "10C-1" ]|[5, 1]|[ 5, 1 ]|[ 1, 1 ]|[ [ 2, 1, 7 ], [ 2, 1, 8 ] ]|[ 1284611854450181160, 1149404681545706880, 378851759747210585 ]|[ "a", "b", "b^9a" ]|20T3|20|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.20-5.0.2-10-10.6.1|4.20-5.0.2-10-10.6|4.20-5.0.2-10-10|20.5|20|[0, 2, 10, 10]|0|3|0|[ "2B", "10B1", "10C3" ]|[6, 1]|[ 6, 1 ]|[ 1, 1 ]|[ [ 2, 1, 7 ], [ 2, 1, 8 ] ]|[ 1284611854450181160, 635348351823926257, 770909916940565761 ]|[ "a", "b^3", "b^7a" ]|20T3|20|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.20-5.0.2-10-10.7.1|4.20-5.0.2-10-10.7|4.20-5.0.2-10-10|20.5|20|[0, 2, 10, 10]|0|3|0|[ "2B", "10B-1", "10B3" ]|[7, 1]|[ 7, 1 ]|[ 1, 1 ]|[ [ 2, 1, 7 ], [ 2, 1, 8 ] ]|[ 1284611854450181160, 2055142344463084806, 1797958016307497520 ]|[ "a", "b^7", "b^3a" ]|20T3|20|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.20-5.0.2-10-10.8.1|4.20-5.0.2-10-10.8|4.20-5.0.2-10-10|20.5|20|[0, 2, 10, 10]|0|3|0|[ "2B", "10C-3", "10C1" ]|[8, 1]|[ 8, 1 ]|[ 1, 1 ]|[ [ 2, 1, 7 ], [ 2, 1, 8 ] ]|[ 1284611854450181160, 1541105830734987001, 2426856629573739006 ]|[ "a", "b^9", "ba" ]|20T3|20|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.20-5.0.2-10-10.9.1|4.20-5.0.2-10-10.9|4.20-5.0.2-10-10|20.5|20|[0, 2, 10, 10]|0|3|0|[ "2C", "10A1", "10B-3" ]|[9, 1]|[ 9, 1 ]|[ 1, 1 ]|[ [ 2, 1, 6 ], [ 2, 1, 8 ] ]|[ 1405899966023844487, 1149404681545706880, 256852285772112310 ]|[ "b^5a", "b", "b^4a" ]|20T3|20|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.20-5.0.2-10-10.10.1|4.20-5.0.2-10-10.10|4.20-5.0.2-10-10|20.5|20|[0, 2, 10, 10]|0|3|0|[ "2C", "10B1", "10A-1" ]|[10, 1]|[ 10, 1 ]|[ 1, 1 ]|[ [ 2, 1, 6 ], [ 2, 1, 8 ] ]|[ 1405899966023844487, 635348351823926257, 892198016060197806 ]|[ "b^5a", "b^3", "b^2a" ]|20T3|20|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.20-5.0.2-10-10.11.1|4.20-5.0.2-10-10.11|4.20-5.0.2-10-10|20.5|20|[0, 2, 10, 10]|0|3|0|[ "2C", "10B-1", "10A3" ]|[11, 1]|[ 11, 1 ]|[ 1, 1 ]|[ [ 2, 1, 6 ], [ 2, 1, 8 ] ]|[ 1405899966023844487, 2055142344463084806, 1919957502656793727 ]|[ "b^5a", "b^7", "b^8a" ]|20T3|20|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.20-5.0.2-10-10.12.1|4.20-5.0.2-10-10.12|4.20-5.0.2-10-10|20.5|20|[0, 2, 10, 10]|0|3|0|[ "2C", "10C-3", "10A-3" ]|[12, 1]|[ 12, 1 ]|[ 1, 1 ]|[ [ 2, 1, 6 ], [ 2, 1, 8 ] ]|[ 1405899966023844487, 1541105830734987001, 2304854540329022641 ]|[ "b^5a", "b^9", "b^6a" ]|20T3|20|NULL|NULL|NULL|NULL|NULL|4.40-8.0.2-4-10|40.8|[0, 2, 4, 10]
4|4.36-9.0.3-4-4.1.1|4.36-9.0.3-4-4.1|4.36-9.0.3-4-4|36.9|36|[0, 3, 4, 4]|0|3|0|[ "3A", "4A1", "4A-1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 4, 6 ] ]|[ 278, 382, 167 ]|[ "c^2b^2", "a", "cba^-1" ]|6T10|6|NULL|NULL|NULL|NULL|NULL|4.72-40.0.2-4-6|72.40|[0, 2, 4, 6]
4|4.36-9.0.3-4-4.2.1|4.36-9.0.3-4-4.2|4.36-9.0.3-4-4|36.9|36|[0, 3, 4, 4]|0|3|0|[ "3B", "4A1", "4A-1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 4, 5 ] ]|[ 304, 382, 665 ]|[ "c", "a", "c^2a^-1" ]|6T10|6|NULL|NULL|NULL|NULL|NULL|4.72-40.0.2-4-6|72.40|[0, 2, 4, 6]
4|4.36-11.0.3-3-6.1.1|4.36-11.0.3-3-6.1|4.36-11.0.3-3-6|36.11|36|[0, 3, 3, 6]|0|3|0|[ "3B-1", "3D1", "6A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 3, 11 ] ]|[ 219537320, 213649445, 461477173 ]|[ "c^5ba^2", "c^5ba", "c^5" ]|12T20|12|NULL|NULL|NULL|NULL|NULL|4.72-42.0.2-3-12|72.42|[0, 2, 3, 12]
4|4.36-11.0.3-3-6.2.1|4.36-11.0.3-3-6.2|4.36-11.0.3-3-6|36.11|36|[0, 3, 3, 6]|0|3|0|[ "3C1", "3D1", "6A-1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 1, 3, 11 ] ]|[ 394940240, 213649445, 289374683 ]|[ "c^3ba^2", "c^5ba", "c" ]|12T20|12|NULL|NULL|NULL|NULL|NULL|4.72-42.0.2-3-12|72.42|[0, 2, 3, 12]
4|4.36-11.0.3-3-6.3.1|4.36-11.0.3-3-6.3|4.36-11.0.3-3-6|36.11|36|[0, 3, 3, 6]|0|3|0|[ "3C1", "3D-1", "6A1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 1, 3, 11 ] ]|[ 394940240, 78157415, 461477173 ]|[ "c^3ba^2", "cba", "c^5" ]|12T20|12|NULL|NULL|NULL|NULL|NULL|4.72-42.0.2-3-12|72.42|[0, 2, 3, 12]
4|4.36-11.0.3-3-6.4.1|4.36-11.0.3-3-6.4|4.36-11.0.3-3-6|36.11|36|[0, 3, 3, 6]|0|3|0|[ "3C-1", "3B1", "6A1" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 1, 3, 11 ] ]|[ 255622164, 307072760, 87909424 ]|[ "ba", "ca^2", "c^2b" ]|12T20|12|NULL|NULL|NULL|NULL|NULL|4.72-42.0.2-3-12|72.42|[0, 2, 3, 12]
4|4.36-11.0.3-3-6.5.1|4.36-11.0.3-3-6.5|4.36-11.0.3-3-6|36.11|36|[0, 3, 3, 6]|0|3|0|[ "3C-1", "3B-1", "6A-1" ]|[5, 1]|[ 5, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 1, 3, 11 ] ]|[ 255622164, 442523753, 435456000 ]|[ "ba", "c^5a^2", "c^4b" ]|12T20|12|NULL|NULL|NULL|NULL|NULL|4.72-42.0.2-3-12|72.42|[0, 2, 3, 12]
4|4.36-11.0.3-3-6.6.1|4.36-11.0.3-3-6.6|4.36-11.0.3-3-6|36.11|36|[0, 3, 3, 6]|0|3|0|[ "3D-1", "3B1", "6A-1" ]|[6, 1]|[ 6, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 1, 3, 11 ] ]|[ 431393877, 307072760, 435456000 ]|[ "c^4ba", "ca^2", "c^4b" ]|12T20|12|NULL|NULL|NULL|NULL|NULL|4.72-42.0.2-3-12|72.42|[0, 2, 3, 12]
4|4.36-10.0.2-6-6.1.1|4.36-10.0.2-6-6.1|4.36-10.0.2-6-6|36.10|36|[0, 2, 6, 6]|0|3|0|[ "2C", "6A", "6B" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 4, 9 ] ]|[ 566, 703, 162 ]|[ "c^2b^3a", "b^5", "c^2b^2a" ]|6T9|6|NULL|NULL|NULL|NULL|NULL|4.72-40.0.2-4-6|72.40|[0, 2, 4, 6]
4|4.60-5.0.2-5-5.1.1|4.60-5.0.2-5-5.1|4.60-5.0.2-5-5|60.5|60|[0, 2, 5, 5]|0|3|0|[ "2A", "5A2", "5A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 4, 4 ] ]|[ 26, 68, 63 ]|NULL|NULL|NULL|NULL|NULL|NULL|NULL|NULL|4.120-34.0.2-4-5|120.34|[0, 2, 4, 5]
4|4.4-1.1.4-4.1.1|4.4-1.1.4-4.1|4.4-1.1.4-4|4.1|4|[1, 4, 4]|1|2|2|[ "4A1", "4A-1" ]|[1, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 2, 1, 2 ], [ 1, 1, 3 ] ]|[ 9, 0, 9, 18 ]|[ "a", "Id(G)", "a", "a^-1" ]|4T1|4|NULL|NULL|NULL|NULL|NULL|4.8-3.0.2-2-2-2-4|8.3|[0, 2, 2, 2, 2, 4]
4|4.6-1.1.2-2.1.1|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 1]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 0, 1, 2, 2 ]|[ "Id(G)", "a", "ba", "ba" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-1.1.2-2.1.2|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 2]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 0, 3, 2, 2 ]|[ "Id(G)", "b", "ba", "ba" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-1.1.2-2.1.3|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 3]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 0, 4, 2, 2 ]|[ "Id(G)", "b^2", "ba", "ba" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-1.1.2-2.1.4|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 4]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 0, 5, 2, 2 ]|[ "Id(G)", "b^2a", "ba", "ba" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-1.1.2-2.1.5|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 5]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 1, 0, 2, 2 ]|[ "a", "Id(G)", "ba", "ba" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-1.1.2-2.1.6|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 6]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 1, 1, 2, 2 ]|[ "a", "a", "ba", "ba" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
4|4.6-1.1.2-2.1.8|4.6-1.1.2-2.1|4.6-1.1.2-2|6.1|6|[1, 2, 2]|1|2|2|[ "2A", "2A" ]|[1, 8]|NULL|NULL|[ [ 1, 1, 1 ], [ 1, 1, 2 ], [ 1, 2, 3 ] ]|[ 1, 5, 2, 1 ]|[ "a", "b^2a", "ba", "a" ]|3T2|3|NULL|NULL|NULL|NULL|NULL|4.12-4.0.2-2-2-2-2|12.4|[0, 2, 2, 2, 2, 2]
