genus|total_label|passport_label|label|group|group_order|signature|g0|r|dim|con|cc|braid|topological|jacobian_decomp|gen_vector|connected_genvec|hyperelliptic|hyp_involution|eqn|cyclic_trigonal|cinv|full_label|full_auto|signH
smallint|text|text|text|text|integer|integer[]|smallint|smallint|smallint|text|integer[]|integer[]|integer[]|jsonb|integer[]|text[]|boolean|integer|jsonb|boolean|integer|text|text|text

5|5.16-10.0.2-2-4-4.33.1|5.16-10.0.2-2-4-4.33|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2F", "2D", "4A1", "4B1" ]|[33, 1]|[ 33, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 2, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 11 ] ]|[ 5666112385511, 18086404505023, 14015848452616, 19527980750945 ]|[ "a", "ba", "c^-1", "cb" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-10.0.2-2-4-4.34.1|5.16-10.0.2-2-4-4.34|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2F", "2D", "4A-1", "4B-1" ]|[34, 1]|[ 34, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 6 ], [ 2, 1, 7 ], [ 1, 1, 8 ] ]|[ 5666112385511, 18086404505023, 8415842399407, 4111228828793 ]|[ "a", "ba", "c^-1a", "cba" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-10.0.2-2-4-4.35.1|5.16-10.0.2-2-4-4.35|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2F", "2D", "4C1", "4D1" ]|[35, 1]|[ 35, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 2, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 11 ] ]|[ 5666112385511, 18086404505023, 9717329295360, 2809821756118 ]|[ "a", "ba", "c", "c^-1b" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-10.0.2-2-4-4.36.1|5.16-10.0.2-2-4-4.36|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2F", "2D", "4C-1", "4D-1" ]|[36, 1]|[ 36, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 6 ], [ 2, 1, 7 ], [ 1, 1, 8 ] ]|[ 5666112385511, 18086404505023, 15329789400263, 20841841855150 ]|[ "a", "ba", "ca", "c^-1ba" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-10.0.2-2-4-4.37.1|5.16-10.0.2-2-4-4.37|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2F", "2G", "4A1", "4D-1" ]|[37, 1]|[ 37, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 2, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 12 ] ]|[ 5666112385511, 16784997442416, 14015848452616, 20841841855150 ]|[ "a", "c^-2b", "c^-1", "c^-1ba" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-10.0.2-2-4-4.38.1|5.16-10.0.2-2-4-4.38|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2F", "2G", "4B1", "4C-1" ]|[38, 1]|[ 38, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 5 ], [ 2, 1, 7 ], [ 1, 1, 8 ] ]|[ 5666112385511, 16784997442416, 19527980750945, 15329789400263 ]|[ "a", "c^-2b", "cb", "ca" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-10.0.2-2-4-4.39.1|5.16-10.0.2-2-4-4.39|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2F", "2G", "4C1", "4B-1" ]|[39, 1]|[ 39, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 2, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 12 ] ]|[ 5666112385511, 16784997442416, 9717329295360, 4111228828793 ]|[ "a", "c^-2b", "c", "cba" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-10.0.2-2-4-4.40.1|5.16-10.0.2-2-4-4.40|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2F", "2G", "4D1", "4A-1" ]|[40, 1]|[ 40, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 5 ], [ 2, 1, 7 ], [ 1, 1, 8 ] ]|[ 5666112385511, 16784997442416, 2809821756118, 8415842399407 ]|[ "a", "c^-2b", "c^-1b", "c^-1a" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-10.0.2-2-4-4.41.1|5.16-10.0.2-2-4-4.41|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2G", "2B", "4A1", "4C-1" ]|[41, 1]|[ 41, 1 ]|[ 1, 1 ]|[ [ 2, 1, 5 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 10 ] ]|[ 16784997442416, 12526722437160, 14015848452616, 15329789400263 ]|[ "c^-2b", "c^-2ba", "c^-1", "ca" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-10.0.2-2-4-4.42.1|5.16-10.0.2-2-4-4.42|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2G", "2B", "4B1", "4D-1" ]|[42, 1]|[ 42, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 2, 1, 5 ], [ 1, 1, 7 ], [ 1, 1, 8 ] ]|[ 16784997442416, 12526722437160, 19527980750945, 20841841855150 ]|[ "c^-2b", "c^-2ba", "cb", "c^-1ba" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-10.0.2-2-4-4.43.1|5.16-10.0.2-2-4-4.43|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2G", "2B", "4C1", "4A-1" ]|[43, 1]|[ 43, 1 ]|[ 1, 1 ]|[ [ 2, 1, 5 ], [ 1, 1, 7 ], [ 1, 1, 8 ], [ 1, 1, 10 ] ]|[ 16784997442416, 12526722437160, 9717329295360, 8415842399407 ]|[ "c^-2b", "c^-2ba", "c", "c^-1a" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-10.0.2-2-4-4.44.1|5.16-10.0.2-2-4-4.44|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2G", "2B", "4D1", "4B-1" ]|[44, 1]|[ 44, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 2, 1, 5 ], [ 1, 1, 7 ], [ 1, 1, 8 ] ]|[ 16784997442416, 12526722437160, 2809821756118, 4111228828793 ]|[ "c^-2b", "c^-2ba", "c^-1b", "cba" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-10.0.2-2-4-4.45.1|5.16-10.0.2-2-4-4.45|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2G", "2C", "4A1", "4B-1" ]|[45, 1]|[ 45, 1 ]|[ 1, 1 ]|[ [ 2, 1, 5 ], [ 1, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 12 ] ]|[ 16784997442416, 1313941673647, 14015848452616, 4111228828793 ]|[ "c^-2b", "c^-2a", "c^-1", "cba" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-10.0.2-2-4-4.46.1|5.16-10.0.2-2-4-4.46|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2G", "2C", "4B1", "4A-1" ]|[46, 1]|[ 46, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 2, 1, 5 ], [ 1, 1, 6 ], [ 1, 1, 7 ] ]|[ 16784997442416, 1313941673647, 19527980750945, 8415842399407 ]|[ "c^-2b", "c^-2a", "cb", "c^-1a" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-10.0.2-2-4-4.47.1|5.16-10.0.2-2-4-4.47|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2G", "2C", "4C1", "4D-1" ]|[47, 1]|[ 47, 1 ]|[ 1, 1 ]|[ [ 2, 1, 5 ], [ 1, 1, 6 ], [ 1, 1, 7 ], [ 1, 1, 12 ] ]|[ 16784997442416, 1313941673647, 9717329295360, 20841841855150 ]|[ "c^-2b", "c^-2a", "c", "c^-1ba" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-10.0.2-2-4-4.48.1|5.16-10.0.2-2-4-4.48|5.16-10.0.2-2-4-4|16.10|16|[0, 2, 2, 4, 4]|0|4|1|[ "2G", "2C", "4D1", "4C-1" ]|[48, 1]|[ 48, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 2, 1, 5 ], [ 1, 1, 6 ], [ 1, 1, 7 ] ]|[ 16784997442416, 1313941673647, 2809821756118, 15329789400263 ]|[ "c^-2b", "c^-2a", "c^-1b", "ca" ]|NULL|NULL|NULL|NULL|NULL|5.32-28.0.2-2-2-4|[32, 28]|[0, 2, 2, 2, 4]
5|5.16-11.0.2-2-4-4.1.1|5.16-11.0.2-2-4-4.1|5.16-11.0.2-2-4-4|16.11|16|[0, 2, 2, 4, 4]|0|4|1|[ "2F", "2E", "4A", "4B" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 8 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|[ 26, 14519, 23540, 28474 ]|[ "ba", "b", "c^-1", "ca" ]|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|[32, 27]|[0, 2, 2, 2, 4]
5|5.16-11.0.2-2-4-4.1.2|5.16-11.0.2-2-4-4.1|5.16-11.0.2-2-4-4|16.11|16|[0, 2, 2, 4, 4]|0|4|1|[ "2F", "2E", "4A", "4B" ]|[1, 2]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 8 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|[ 26, 5733, 23540, 32815 ]|[ "ba", "c^-2b", "c^-1", "c^-1a" ]|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|[32, 27]|[0, 2, 2, 2, 4]
5|5.16-11.0.2-2-4-4.2.1|5.16-11.0.2-2-4-4.2|5.16-11.0.2-2-4-4|16.11|16|[0, 2, 2, 4, 4]|0|4|1|[ "2G", "2D", "4A", "4B" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 7 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|[ 23616, 28495, 23540, 32815 ]|[ "c^-1ba", "cb", "c^-1", "c^-1a" ]|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|[32, 27]|[0, 2, 2, 2, 4]
5|5.16-11.0.2-2-4-4.2.2|5.16-11.0.2-2-4-4.2|5.16-11.0.2-2-4-4|16.11|16|[0, 2, 2, 4, 4]|0|4|1|[ "2G", "2D", "4A", "4B" ]|[2, 2]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 7 ], [ 1, 2, 9 ], [ 1, 2, 10 ] ]|[ 23616, 32794, 23540, 28474 ]|[ "c^-1ba", "c^-1b", "c^-1", "ca" ]|NULL|NULL|NULL|NULL|NULL|5.32-27.0.2-2-2-4|[32, 27]|[0, 2, 2, 2, 4]
5|5.16-13.0.2-2-4-4.1.1|5.16-13.0.2-2-4-4.1|5.16-13.0.2-2-4-4|16.13|16|[0, 2, 2, 4, 4]|0|4|1|[ "2C", "2B", "4D", "4C" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 2, 2, 9 ] ]|[ 28783, 36899, 16991, 25826 ]|[ "cba", "a", "ba", "c^-1a" ]|NULL|NULL|NULL|NULL|NULL|5.32-43.0.2-2-2-4|[32, 43]|[0, 2, 2, 2, 4]
5|5.16-13.0.2-2-4-4.1.2|5.16-13.0.2-2-4-4.1|5.16-13.0.2-2-4-4|16.13|16|[0, 2, 2, 4, 4]|0|4|1|[ "2C", "2B", "4D", "4C" ]|[1, 2]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 2, 2, 9 ] ]|[ 28783, 36899, 39727, 7525 ]|[ "cba", "a", "c^-2ba", "ca" ]|NULL|NULL|NULL|NULL|NULL|5.32-43.0.2-2-2-4|[32, 43]|[0, 2, 2, 2, 4]
5|5.16-13.0.2-2-4-4.2.1|5.16-13.0.2-2-4-4.2|5.16-13.0.2-2-4-4|16.13|16|[0, 2, 2, 4, 4]|0|4|1|[ "2C", "2D", "4D", "4B" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 2, 2, 9 ] ]|[ 28783, 21410, 16991, 14804 ]|[ "cba", "c^-2b", "ba", "cb" ]|NULL|NULL|NULL|NULL|NULL|5.32-43.0.2-2-2-4|[32, 43]|[0, 2, 2, 2, 4]
5|5.16-13.0.2-2-4-4.2.2|5.16-13.0.2-2-4-4.2|5.16-13.0.2-2-4-4|16.13|16|[0, 2, 2, 4, 4]|0|4|1|[ "2C", "2D", "4D", "4B" ]|[2, 2]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 2, 2, 9 ] ]|[ 28783, 21410, 39727, 32483 ]|[ "cba", "c^-2b", "c^-2ba", "c^-1b" ]|NULL|NULL|NULL|NULL|NULL|5.32-43.0.2-2-2-4|[32, 43]|[0, 2, 2, 2, 4]
5|5.16-13.0.2-2-4-4.3.1|5.16-13.0.2-2-4-4.3|5.16-13.0.2-2-4-4|16.13|16|[0, 2, 2, 4, 4]|0|4|1|[ "2D", "2B", "4B", "4C" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 2, 2, 9 ] ]|[ 21410, 36899, 14804, 25826 ]|[ "c^-2b", "a", "cb", "c^-1a" ]|NULL|NULL|NULL|NULL|NULL|5.32-43.0.2-2-2-4|[32, 43]|[0, 2, 2, 2, 4]
5|5.16-13.0.2-2-4-4.3.2|5.16-13.0.2-2-4-4.3|5.16-13.0.2-2-4-4|16.13|16|[0, 2, 2, 4, 4]|0|4|1|[ "2D", "2B", "4B", "4C" ]|[3, 2]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 2, 2, 9 ] ]|[ 21410, 36899, 32483, 7525 ]|[ "c^-2b", "a", "c^-1b", "ca" ]|NULL|NULL|NULL|NULL|NULL|5.32-43.0.2-2-2-4|[32, 43]|[0, 2, 2, 2, 4]
5|5.20-1.0.4-4-10.1.1|5.20-1.0.4-4-10.1|5.20-1.0.4-4-10|20.1|20|[0, 4, 4, 10]|0|3|0|[ "4A1", "4A1", "10A1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 4, 1, 5 ] ]|[ 2310899912664976079, 770149769358810953, 1663106624798577960 ]|[ "a", "b^4a", "ba^-2" ]|NULL|NULL|NULL|NULL|NULL|5.40-5.0.2-4-20|[40, 5]|[0, 2, 4, 20]
5|5.20-1.0.4-4-10.2.1|5.20-1.0.4-4-10.2|5.20-1.0.4-4-10|20.1|20|[0, 4, 4, 10]|0|3|0|[ "4A1", "4A1", "10A3" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 4, 1, 5 ] ]|[ 2310899912664976079, 256470244505435519, 2055142350690110641 ]|[ "a", "b^2a", "b^3a^-2" ]|NULL|NULL|NULL|NULL|NULL|5.40-5.0.2-4-20|[40, 5]|[0, 2, 4, 20]
5|5.20-1.0.4-4-10.3.1|5.20-1.0.4-4-10.3|5.20-1.0.4-4-10|20.1|20|[0, 4, 4, 10]|0|3|0|[ "4A-1", "4A-1", "10A1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 4, 1, 5 ] ]|[ 2432902001909702272, 891440483826452998, 1663106624798577960 ]|[ "a^-1", "b^4a^-1", "ba^-2" ]|NULL|NULL|NULL|NULL|NULL|5.40-5.0.2-4-20|[40, 5]|[0, 2, 4, 20]
5|5.20-1.0.4-4-10.4.1|5.20-1.0.4-4-10.4|5.20-1.0.4-4-10|20.1|20|[0, 4, 4, 10]|0|3|0|[ "4A-1", "4A-1", "10A3" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 4, 1, 5 ] ]|[ 2432902001909702272, 377760971427834832, 2055142350690110641 ]|[ "a^-1", "b^2a^-1", "b^3a^-2" ]|NULL|NULL|NULL|NULL|NULL|5.40-5.0.2-4-20|[40, 5]|[0, 2, 4, 20]
5|5.20-2.0.2-20-20.1.1|5.20-2.0.2-20-20.1|5.20-2.0.2-20-20|20.2|20|[0, 2, 20, 20]|0|3|0|[ "2A", "20A-1", "20A7" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 4, 1, 6 ] ]|[ 122002101778601647, 378496078546498144, 2426500948372300807 ]|[ "a^10", "a", "a^9" ]|NULL|NULL|NULL|NULL|NULL|5.40-5.0.2-4-20|[40, 5]|[0, 2, 4, 20]
5|5.20-2.0.2-20-20.2.1|5.20-2.0.2-20-20.2|5.20-2.0.2-20-20|20.2|20|[0, 2, 20, 20]|0|3|0|[ "2A", "20A3", "20A9" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 4, 1, 6 ] ]|[ 122002101778601647, 770554223285811960, 1798313709962251561 ]|[ "a^10", "a^13", "a^17" ]|NULL|NULL|NULL|NULL|NULL|5.40-5.0.2-4-20|[40, 5]|[0, 2, 4, 20]
5|5.20-2.0.2-20-20.3.1|5.20-2.0.2-20-20.3|5.20-2.0.2-20-20|20.2|20|[0, 2, 20, 20]|0|3|0|[ "2A", "20A-7", "20A1" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 4, 1, 6 ] ]|[ 122002101778601647, 257207966972824751, 2305210221530460840 ]|[ "a^10", "a^11", "a^19" ]|NULL|NULL|NULL|NULL|NULL|5.40-5.0.2-4-20|[40, 5]|[0, 2, 4, 20]
5|5.20-2.0.2-20-20.4.1|5.20-2.0.2-20-20.4|5.20-2.0.2-20-20|20.2|20|[0, 2, 20, 20]|0|3|0|[ "2A", "20A-9", "20A-3" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 1, 1, 2 ], [ 4, 1, 6 ] ]|[ 122002101778601647, 892553709714951607, 1919601809002039686 ]|[ "a^10", "a^3", "a^7" ]|NULL|NULL|NULL|NULL|NULL|5.40-5.0.2-4-20|[40, 5]|[0, 2, 4, 20]
5|5.24-7.0.4-4-6.1.1|5.24-7.0.4-4-6.1|5.24-7.0.4-4-6|24.7|24|[0, 4, 4, 6]|0|3|0|[ "4A-1", "4A1", "6A" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 2, 1, 11 ], [ 2, 1, 12 ] ]|[ 540322570538676876401143, 270240226512005999728079, 188295479436953748781734 ]|[ "a^-1", "ba^-1", "b^5a^-2" ]|NULL|NULL|NULL|NULL|NULL|5.48-14.0.2-4-12|[48, 14]|[0, 2, 4, 12]
5|5.24-7.0.4-4-6.2.1|5.24-7.0.4-4-6.2|5.24-7.0.4-4-6|24.7|24|[0, 4, 4, 6]|0|3|0|[ "4A-1", "4B1", "6C" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 2, 1, 11 ], [ 2, 1, 12 ] ]|[ 540322570538676876401143, 296041273599433735295872, 162392493043996101774409 ]|[ "a^-1", "ba", "b^5" ]|NULL|NULL|NULL|NULL|NULL|5.48-14.0.2-4-12|[48, 14]|[0, 2, 4, 12]
5|5.24-7.0.4-4-6.3.1|5.24-7.0.4-4-6.3|5.24-7.0.4-4-6|24.7|24|[0, 4, 4, 6]|0|3|0|[ "4B-1", "4A1", "6C" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 1, 6 ], [ 2, 1, 11 ], [ 2, 1, 12 ] ]|[ 566123618337479388317496, 270240226512005999728079, 162392493043996101774409 ]|[ "a", "ba^-1", "b^5" ]|NULL|NULL|NULL|NULL|NULL|5.48-14.0.2-4-12|[48, 14]|[0, 2, 4, 12]
5|5.24-7.0.4-4-6.4.1|5.24-7.0.4-4-6.4|5.24-7.0.4-4-6|24.7|24|[0, 4, 4, 6]|0|3|0|[ "4B-1", "4B1", "6A" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 1, 1, 5 ], [ 2, 1, 11 ], [ 2, 1, 12 ] ]|[ 566123618337479388317496, 296041273599433735295872, 188295479436953748781734 ]|[ "a", "ba", "b^5a^-2" ]|NULL|NULL|NULL|NULL|NULL|5.48-14.0.2-4-12|[48, 14]|[0, 2, 4, 12]
5|5.24-13.0.3-6-6.1.1|5.24-13.0.3-6-6.1|5.24-13.0.3-6-6|24.13|24|[0, 3, 6, 6]|0|3|0|[ "3A1", "6A-1", "6A-1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 3, 8 ] ]|[ 576, 597, 220 ]|[ "a^2", "cba^5", "ba^5" ]|NULL|NULL|NULL|NULL|NULL|5.96-195.0.2-4-6|[96, 195]|[0, 2, 4, 6]
5|5.24-13.0.3-6-6.2.1|5.24-13.0.3-6-6.2|5.24-13.0.3-6-6|24.13|24|[0, 3, 6, 6]|0|3|0|[ "3A-1", "6A1", "6A1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 4 ], [ 1, 3, 8 ] ]|[ 304, 694, 298 ]|[ "a^4", "ca", "ba" ]|NULL|NULL|NULL|NULL|NULL|5.96-195.0.2-4-6|[96, 195]|[0, 2, 4, 6]
5|5.24-9.0.2-12-12.1.1|5.24-9.0.2-12-12.1|5.24-9.0.2-12-12|24.9|24|[0, 2, 12, 12]|0|3|0|[ "2A", "12A-1", "12B1" ]|[1, 1]|[ 1, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 10 ], [ 2, 1, 11 ], [ 1, 1, 14 ] ]|[ 350259144872684493963000, 79962447153713537162585, 296148714103476702725160 ]|[ "b^6a", "b^7", "b^11a" ]|NULL|NULL|NULL|NULL|NULL|5.48-14.0.2-4-12|[48, 14]|[0, 2, 4, 12]
5|5.24-9.0.2-12-12.2.1|5.24-9.0.2-12-12.2|5.24-9.0.2-12-12|24.9|24|[0, 2, 12, 12]|0|3|0|[ "2A", "12A5", "12A1" ]|[2, 1]|[ 2, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 10 ], [ 2, 1, 11 ], [ 1, 1, 14 ] ]|[ 350259144872684493963000, 270347910306249865380487, 54059461474758549840310 ]|[ "b^6a", "b^11", "b^7a" ]|NULL|NULL|NULL|NULL|NULL|5.48-14.0.2-4-12|[48, 14]|[0, 2, 4, 12]
5|5.24-9.0.2-12-12.3.1|5.24-9.0.2-12-12.3|5.24-9.0.2-12-12|24.9|24|[0, 2, 12, 12]|0|3|0|[ "2A", "12A-5", "12B5" ]|[3, 1]|[ 3, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 10 ], [ 2, 1, 11 ], [ 1, 1, 14 ] ]|[ 350259144872684493963000, 404267393404383297833527, 593472384623578224446641 ]|[ "b^6a", "b", "b^5a" ]|NULL|NULL|NULL|NULL|NULL|5.48-14.0.2-4-12|[48, 14]|[0, 2, 4, 12]
5|5.24-9.0.2-12-12.4.1|5.24-9.0.2-12-12.4|5.24-9.0.2-12-12|24.9|24|[0, 2, 12, 12]|0|3|0|[ "2A", "12B-5", "12B-1" ]|[4, 1]|[ 4, 1 ]|[ 1, 1 ]|[ [ 1, 1, 3 ], [ 1, 1, 10 ], [ 2, 1, 11 ], [ 1, 1, 14 ] ]|[ 350259144872684493963000, 619375613592733950315006, 378466588895781523737720 ]|[ "b^6a", "b^5", "ba" ]|NULL|NULL|NULL|NULL|NULL|5.48-14.0.2-4-12|[48, 14]|[0, 2, 4, 12]
5|5.24-9.0.2-12-12.5.1|5.24-9.0.2-12-12.5|5.24-9.0.2-12-12|24.9|24|[0, 2, 12, 12]|0|3|0|[ "2B", "12A-1", "12B5" ]|[5, 1]|[ 5, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 10 ], [ 2, 1, 12 ], [ 1, 1, 14 ] ]|[ 25903229683158464681647, 79962447153713537162585, 593472384623578224446641 ]|[ "a", "b^7", "b^5a" ]|NULL|NULL|NULL|NULL|NULL|5.48-14.0.2-4-12|[48, 14]|[0, 2, 4, 12]
5|5.24-9.0.2-12-12.6.1|5.24-9.0.2-12-12.6|5.24-9.0.2-12-12|24.9|24|[0, 2, 12, 12]|0|3|0|[ "2B", "12A5", "12B-1" ]|[6, 1]|[ 6, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 10 ], [ 2, 1, 12 ], [ 1, 1, 14 ] ]|[ 25903229683158464681647, 270347910306249865380487, 378466588895781523737720 ]|[ "a", "b^11", "ba" ]|NULL|NULL|NULL|NULL|NULL|5.48-14.0.2-4-12|[48, 14]|[0, 2, 4, 12]
5|5.24-9.0.2-12-12.7.1|5.24-9.0.2-12-12.7|5.24-9.0.2-12-12|24.9|24|[0, 2, 12, 12]|0|3|0|[ "2B", "12A-5", "12B1" ]|[7, 1]|[ 7, 1 ]|[ 1, 1 ]|[ [ 1, 1, 4 ], [ 1, 1, 10 ], [ 2, 1, 12 ], [ 1, 1, 14 ] ]|[ 25903229683158464681647, 404267393404383297833527, 296148714103476702725160 ]|[ "a", "b", "b^11a" ]|NULL|NULL|NULL|NULL|NULL|5.48-14.0.2-4-12|[48, 14]|[0, 2, 4, 12]
