total_label|passport_label|con|con_label|connected_genvec
5.16-10.0.2.2.4.4.43.1|5.16-10.0.2.2.4.4.43|[ 6, 8, 9, 12 ]|[ 2G, 2B, 4C1, 4D1 ]|[ c^-2a, c^-2ba, c, c^-1b ]
5.16-10.0.2.2.4.4.44.1|5.16-10.0.2.2.4.4.44|[ 6, 8, 13, 16 ]|[ 2G, 2B, 4C-1, 4D-1 ]|[ c^-2a, c^-2ba, ca, c^-1ba ]
5.16-10.0.2.2.4.4.45.1|5.16-10.0.2.2.4.4.45|[ 6, 7, 10, 12 ]|[ 2G, 2C, 4A1, 4D1 ]|[ c^-2a, ba, c^-1, c^-1b ]
5.16-10.0.2.2.4.4.46.1|5.16-10.0.2.2.4.4.46|[ 6, 7, 14, 16 ]|[ 2G, 2C, 4A-1, 4D-1 ]|[ c^-2a, ba, c^-1a, c^-1ba ]
5.16-10.0.2.2.4.4.47.1|5.16-10.0.2.2.4.4.47|[ 6, 7, 9, 11 ]|[ 2G, 2C, 4C1, 4B1 ]|[ c^-2a, ba, c, cb ]
5.16-10.0.2.2.4.4.48.1|5.16-10.0.2.2.4.4.48|[ 6, 7, 13, 15 ]|[ 2G, 2C, 4C-1, 4B-1 ]|[ c^-2a, ba, ca, cba ]
5.16-11.0.2.2.4.4.1.1|5.16-11.0.2.2.4.4.1|[ 7, 8, 9, 10 ]|[ 2F, 2E, 4A, 4B ]|[ c^-1ba, cb, c, ca ]
5.16-11.0.2.2.4.4.1.2|5.16-11.0.2.2.4.4.1|[ 7, 8, 9, 10 ]|[ 2F, 2E, 4A, 4B ]|[ c^-1ba, c^-1b, c, c^-1a ]
5.16-11.0.2.2.4.4.2.1|5.16-11.0.2.2.4.4.2|[ 5, 6, 9, 10 ]|[ 2G, 2D, 4A, 4B ]|[ ba, b, c, c^-1a ]
5.16-11.0.2.2.4.4.2.2|5.16-11.0.2.2.4.4.2|[ 5, 6, 9, 10 ]|[ 2G, 2D, 4A, 4B ]|[ ba, c^-2b, c, ca ]
5.16-13.0.2.2.4.4.1.1|5.16-13.0.2.2.4.4.1|[ 3, 5, 8, 10 ]|[ 2C, 2B, 4D, 4C ]|[ b, cba, cb, c^-2ba ]
5.16-13.0.2.2.4.4.1.2|5.16-13.0.2.2.4.4.1|[ 3, 5, 8, 10 ]|[ 2C, 2B, 4D, 4C ]|[ b, cba, c^-1b, ba ]
5.16-13.0.2.2.4.4.2.1|5.16-13.0.2.2.4.4.2|[ 3, 4, 8, 9 ]|[ 2C, 2D, 4D, 4B ]|[ b, a, cb, ca ]
5.16-13.0.2.2.4.4.2.2|5.16-13.0.2.2.4.4.2|[ 3, 4, 8, 9 ]|[ 2C, 2D, 4D, 4B ]|[ b, a, c^-1b, c^-1a ]
5.16-13.0.2.2.4.4.3.1|5.16-13.0.2.2.4.4.3|[ 4, 5, 9, 10 ]|[ 2D, 2B, 4B, 4C ]|[ a, cba, ca, c^-2ba ]
5.16-13.0.2.2.4.4.3.2|5.16-13.0.2.2.4.4.3|[ 4, 5, 9, 10 ]|[ 2D, 2B, 4B, 4C ]|[ a, cba, c^-1a, ba ]
5.16-7.0.2.2.2.2.2.1.1|5.16-7.0.2.2.2.2.2.1|[ 2, 3, 3, 4, 4 ]|[ 2A, 2B, 2B, 2C, 2C ]|[ b^-4, a, a, b^-1a, b^3a ]
5.16-7.0.2.2.2.2.2.1.2|5.16-7.0.2.2.2.2.2.1|[ 2, 3, 3, 4, 4 ]|[ 2A, 2B, 2B, 2C, 2C ]|[ b^-4, a, a, b^3a, b^-1a ]
5.16-7.0.2.2.2.2.2.1.3|5.16-7.0.2.2.2.2.2.1|[ 2, 3, 3, 4, 4 ]|[ 2A, 2B, 2B, 2C, 2C ]|[ b^-4, a, b^-4a, b^-1a, b^-1a ]
5.16-7.0.2.2.2.2.2.1.4|5.16-7.0.2.2.2.2.2.1|[ 2, 3, 3, 4, 4 ]|[ 2A, 2B, 2B, 2C, 2C ]|[ b^-4, a, b^-4a, b^3a, b^3a ]
5.16-7.0.2.2.2.2.2.1.5|5.16-7.0.2.2.2.2.2.1|[ 2, 3, 3, 4, 4 ]|[ 2A, 2B, 2B, 2C, 2C ]|[ b^-4, a, b^-2a, ba, b^-1a ]
5.16-7.0.2.2.2.2.2.1.6|5.16-7.0.2.2.2.2.2.1|[ 2, 3, 3, 4, 4 ]|[ 2A, 2B, 2B, 2C, 2C ]|[ b^-4, a, b^-2a, b^-3a, b^3a ]
5.16-7.0.2.2.2.2.2.1.7|5.16-7.0.2.2.2.2.2.1|[ 2, 3, 3, 4, 4 ]|[ 2A, 2B, 2B, 2C, 2C ]|[ b^-4, a, b^-2a, b^-1a, b^-3a ]
5.16-7.0.2.2.2.2.2.1.8|5.16-7.0.2.2.2.2.2.1|[ 2, 3, 3, 4, 4 ]|[ 2A, 2B, 2B, 2C, 2C ]|[ b^-4, a, b^-2a, b^3a, ba ]
5.16-11.0.2.2.2.2.2.1.1|5.16-11.0.2.2.2.2.2.1|[ 3, 6, 6, 7, 8 ]|[ 2A, 2D, 2D, 2F, 2E ]|[ a, b, b, c^-1ba, c^-1b ]
5.16-11.0.2.2.2.2.2.1.2|5.16-11.0.2.2.2.2.2.1|[ 3, 6, 6, 7, 8 ]|[ 2A, 2D, 2D, 2F, 2E ]|[ a, b, c^-2b, c^-1ba, cb ]
5.16-11.0.2.2.2.2.2.2.1|5.16-11.0.2.2.2.2.2.2|[ 3, 5, 6, 8, 8 ]|[ 2A, 2G, 2D, 2E, 2E ]|[ a, ba, b, c^-1b, c^-1b ]
5.16-11.0.2.2.2.2.2.2.2|5.16-11.0.2.2.2.2.2.2|[ 3, 5, 6, 8, 8 ]|[ 2A, 2G, 2D, 2E, 2E ]|[ a, ba, c^-2b, c^-1b, cb ]
5.16-11.0.2.2.2.2.2.3.1|5.16-11.0.2.2.2.2.2.3|[ 3, 5, 6, 7, 7 ]|[ 2A, 2G, 2D, 2F, 2F ]|[ a, ba, b, c^-1ba, c^-1ba ]
5.16-11.0.2.2.2.2.2.3.2|5.16-11.0.2.2.2.2.2.3|[ 3, 5, 6, 7, 7 ]|[ 2A, 2G, 2D, 2F, 2F ]|[ a, ba, c^-2b, c^-1ba, cba ]
5.16-11.0.2.2.2.2.2.4.1|5.16-11.0.2.2.2.2.2.4|[ 3, 5, 5, 7, 8 ]|[ 2A, 2G, 2G, 2F, 2E ]|[ a, ba, ba, c^-1ba, c^-1b ]
5.16-11.0.2.2.2.2.2.4.2|5.16-11.0.2.2.2.2.2.4|[ 3, 5, 5, 7, 8 ]|[ 2A, 2G, 2G, 2F, 2E ]|[ a, ba, c^-2ba, c^-1ba, cb ]
5.16-11.0.2.2.2.2.2.5.1|5.16-11.0.2.2.2.2.2.5|[ 2, 5, 6, 7, 8 ]|[ 2B, 2G, 2D, 2F, 2E ]|[ c^-2, ba, b, c^-1ba, cb ]
5.16-11.0.2.2.2.2.2.5.2|5.16-11.0.2.2.2.2.2.5|[ 2, 5, 6, 7, 8 ]|[ 2B, 2G, 2D, 2F, 2E ]|[ c^-2, ba, c^-2b, c^-1ba, c^-1b ]
5.16-11.0.2.2.2.2.2.6.1|5.16-11.0.2.2.2.2.2.6|[ 4, 6, 6, 7, 8 ]|[ 2C, 2D, 2D, 2F, 2E ]|[ c^-2a, b, b, c^-1ba, cb ]
5.16-11.0.2.2.2.2.2.6.2|5.16-11.0.2.2.2.2.2.6|[ 4, 6, 6, 7, 8 ]|[ 2C, 2D, 2D, 2F, 2E ]|[ c^-2a, b, c^-2b, c^-1ba, c^-1b ]
5.16-11.0.2.2.2.2.2.7.1|5.16-11.0.2.2.2.2.2.7|[ 4, 5, 6, 8, 8 ]|[ 2C, 2G, 2D, 2E, 2E ]|[ c^-2a, ba, b, c^-1b, cb ]
5.16-11.0.2.2.2.2.2.7.2|5.16-11.0.2.2.2.2.2.7|[ 4, 5, 6, 8, 8 ]|[ 2C, 2G, 2D, 2E, 2E ]|[ c^-2a, ba, c^-2b, c^-1b, c^-1b ]
5.16-11.0.2.2.2.2.2.8.1|5.16-11.0.2.2.2.2.2.8|[ 4, 5, 6, 7, 7 ]|[ 2C, 2G, 2D, 2F, 2F ]|[ c^-2a, ba, b, c^-1ba, cba ]
5.16-11.0.2.2.2.2.2.8.2|5.16-11.0.2.2.2.2.2.8|[ 4, 5, 6, 7, 7 ]|[ 2C, 2G, 2D, 2F, 2F ]|[ c^-2a, ba, c^-2b, c^-1ba, c^-1ba ]
5.16-11.0.2.2.2.2.2.9.1|5.16-11.0.2.2.2.2.2.9|[ 4, 5, 5, 7, 8 ]|[ 2C, 2G, 2G, 2F, 2E ]|[ c^-2a, ba, ba, c^-1ba, cb ]
5.16-11.0.2.2.2.2.2.9.2|5.16-11.0.2.2.2.2.2.9|[ 4, 5, 5, 7, 8 ]|[ 2C, 2G, 2G, 2F, 2E ]|[ c^-2a, ba, c^-2ba, c^-1ba, c^-1b ]
5.16-14.0.2.2.2.2.2.1.1|5.16-14.0.2.2.2.2.2.1|[ 7, 9, 13, 14, 16 ]|[ 2C, 2A, 2B, 2L, 2J ]|[ cb, a, ba, dba, dcba ]
5.16-14.0.2.2.2.2.2.2.1|5.16-14.0.2.2.2.2.2.2|[ 7, 9, 10, 12, 13 ]|[ 2C, 2A, 2G, 2I, 2B ]|[ cb, a, da, dca, ba ]
5.16-14.0.2.2.2.2.2.3.1|5.16-14.0.2.2.2.2.2.3|[ 7, 9, 10, 11, 14 ]|[ 2C, 2A, 2G, 2M, 2L ]|[ cb, a, da, ca, dba ]
5.16-14.0.2.2.2.2.2.4.1|5.16-14.0.2.2.2.2.2.4|[ 7, 9, 11, 12, 16 ]|[ 2C, 2A, 2M, 2I, 2J ]|[ cb, a, ca, dca, dcba ]
5.16-14.0.2.2.2.2.2.5.1|5.16-14.0.2.2.2.2.2.5|[ 7, 10, 13, 14, 15 ]|[ 2C, 2G, 2B, 2L, 2E ]|[ cb, da, ba, dba, cba ]
5.16-14.0.2.2.2.2.2.6.1|5.16-14.0.2.2.2.2.2.6|[ 7, 10, 11, 12, 15 ]|[ 2C, 2G, 2M, 2I, 2E ]|[ cb, da, ca, dca, cba ]
5.16-14.0.2.2.2.2.2.7.1|5.16-14.0.2.2.2.2.2.7|[ 7, 12, 13, 15, 16 ]|[ 2C, 2I, 2B, 2E, 2J ]|[ cb, dca, ba, cba, dcba ]
5.16-14.0.2.2.2.2.2.8.1|5.16-14.0.2.2.2.2.2.8|[ 7, 11, 14, 15, 16 ]|[ 2C, 2M, 2L, 2E, 2J ]|[ cb, ca, dba, cba, dcba ]
5.16-14.0.2.2.2.2.2.9.1|5.16-14.0.2.2.2.2.2.9|[ 5, 9, 10, 12, 15 ]|[ 2D, 2A, 2G, 2I, 2E ]|[ b, a, da, dca, cba ]
5.16-14.0.2.2.2.2.2.10.1|5.16-14.0.2.2.2.2.2.10|[ 5, 9, 10, 11, 16 ]|[ 2D, 2A, 2G, 2M, 2J ]|[ b, a, da, ca, dcba ]
5.16-14.0.2.2.2.2.2.11.1|5.16-14.0.2.2.2.2.2.11|[ 5, 9, 14, 15, 16 ]|[ 2D, 2A, 2L, 2E, 2J ]|[ b, a, dba, cba, dcba ]
5.16-14.0.2.2.2.2.2.12.1|5.16-14.0.2.2.2.2.2.12|[ 5, 9, 11, 12, 14 ]|[ 2D, 2A, 2M, 2I, 2L ]|[ b, a, ca, dca, dba ]
5.16-14.0.2.2.2.2.2.13.1|5.16-14.0.2.2.2.2.2.13|[ 5, 7, 8, 9, 14 ]|[ 2D, 2C, 2K, 2A, 2L ]|[ b, cb, dcb, a, dba ]
5.16-14.0.2.2.2.2.2.14.1|5.16-14.0.2.2.2.2.2.14|[ 5, 7, 8, 10, 13 ]|[ 2D, 2C, 2K, 2G, 2B ]|[ b, cb, dcb, da, ba ]
5.16-14.0.2.2.2.2.2.15.1|5.16-14.0.2.2.2.2.2.15|[ 5, 7, 8, 12, 15 ]|[ 2D, 2C, 2K, 2I, 2E ]|[ b, cb, dcb, dca, cba ]
5.16-14.0.2.2.2.2.2.16.1|5.16-14.0.2.2.2.2.2.16|[ 5, 7, 8, 11, 16 ]|[ 2D, 2C, 2K, 2M, 2J ]|[ b, cb, dcb, ca, dcba ]
5.16-14.0.2.2.2.2.2.17.1|5.16-14.0.2.2.2.2.2.17|[ 5, 6, 7, 9, 16 ]|[ 2D, 2F, 2C, 2A, 2J ]|[ b, db, cb, a, dcba ]
5.16-14.0.2.2.2.2.2.18.1|5.16-14.0.2.2.2.2.2.18|[ 5, 6, 7, 10, 15 ]|[ 2D, 2F, 2C, 2G, 2E ]|[ b, db, cb, da, cba ]
5.16-14.0.2.2.2.2.2.19.1|5.16-14.0.2.2.2.2.2.19|[ 5, 6, 7, 12, 13 ]|[ 2D, 2F, 2C, 2I, 2B ]|[ b, db, cb, dca, ba ]
5.16-14.0.2.2.2.2.2.20.1|5.16-14.0.2.2.2.2.2.20|[ 5, 6, 7, 11, 14 ]|[ 2D, 2F, 2C, 2M, 2L ]|[ b, db, cb, ca, dba ]
5.16-14.0.2.2.2.2.2.21.1|5.16-14.0.2.2.2.2.2.21|[ 5, 6, 8, 9, 15 ]|[ 2D, 2F, 2K, 2A, 2E ]|[ b, db, dcb, a, cba ]
5.16-14.0.2.2.2.2.2.22.1|5.16-14.0.2.2.2.2.2.22|[ 5, 6, 8, 10, 16 ]|[ 2D, 2F, 2K, 2G, 2J ]|[ b, db, dcb, da, dcba ]
5.16-14.0.2.2.2.2.2.23.1|5.16-14.0.2.2.2.2.2.23|[ 5, 6, 8, 12, 14 ]|[ 2D, 2F, 2K, 2I, 2L ]|[ b, db, dcb, dca, dba ]
5.16-14.0.2.2.2.2.2.24.1|5.16-14.0.2.2.2.2.2.24|[ 5, 6, 8, 11, 13 ]|[ 2D, 2F, 2K, 2M, 2B ]|[ b, db, dcb, ca, ba ]
5.16-14.0.2.2.2.2.2.25.1|5.16-14.0.2.2.2.2.2.25|[ 5, 10, 13, 15, 16 ]|[ 2D, 2G, 2B, 2E, 2J ]|[ b, da, ba, cba, dcba ]
5.16-14.0.2.2.2.2.2.26.1|5.16-14.0.2.2.2.2.2.26|[ 5, 10, 11, 12, 13 ]|[ 2D, 2G, 2M, 2I, 2B ]|[ b, da, ca, dca, ba ]
5.16-14.0.2.2.2.2.2.27.1|5.16-14.0.2.2.2.2.2.27|[ 5, 12, 13, 14, 15 ]|[ 2D, 2I, 2B, 2L, 2E ]|[ b, dca, ba, dba, cba ]
5.16-14.0.2.2.2.2.2.28.1|5.16-14.0.2.2.2.2.2.28|[ 5, 11, 13, 14, 16 ]|[ 2D, 2M, 2B, 2L, 2J ]|[ b, ca, ba, dba, dcba ]
5.16-14.0.2.2.2.2.2.29.1|5.16-14.0.2.2.2.2.2.29|[ 6, 9, 13, 15, 16 ]|[ 2F, 2A, 2B, 2E, 2J ]|[ db, a, ba, cba, dcba ]
5.16-14.0.2.2.2.2.2.30.1|5.16-14.0.2.2.2.2.2.30|[ 6, 9, 10, 12, 16 ]|[ 2F, 2A, 2G, 2I, 2J ]|[ db, a, da, dca, dcba ]
5.16-14.0.2.2.2.2.2.31.1|5.16-14.0.2.2.2.2.2.31|[ 6, 9, 10, 11, 15 ]|[ 2F, 2A, 2G, 2M, 2E ]|[ db, a, da, ca, cba ]
5.16-14.0.2.2.2.2.2.32.1|5.16-14.0.2.2.2.2.2.32|[ 6, 9, 11, 12, 13 ]|[ 2F, 2A, 2M, 2I, 2B ]|[ db, a, ca, dca, ba ]
5.16-14.0.2.2.2.2.2.33.1|5.16-14.0.2.2.2.2.2.33|[ 6, 7, 8, 9, 13 ]|[ 2F, 2C, 2K, 2A, 2B ]|[ db, cb, dcb, a, ba ]
5.16-14.0.2.2.2.2.2.34.1|5.16-14.0.2.2.2.2.2.34|[ 6, 7, 8, 10, 14 ]|[ 2F, 2C, 2K, 2G, 2L ]|[ db, cb, dcb, da, dba ]
5.16-14.0.2.2.2.2.2.35.1|5.16-14.0.2.2.2.2.2.35|[ 6, 7, 8, 12, 16 ]|[ 2F, 2C, 2K, 2I, 2J ]|[ db, cb, dcb, dca, dcba ]
5.16-14.0.2.2.2.2.2.36.1|5.16-14.0.2.2.2.2.2.36|[ 6, 7, 8, 11, 15 ]|[ 2F, 2C, 2K, 2M, 2E ]|[ db, cb, dcb, ca, cba ]
5.16-14.0.2.2.2.2.2.37.1|5.16-14.0.2.2.2.2.2.37|[ 6, 10, 14, 15, 16 ]|[ 2F, 2G, 2L, 2E, 2J ]|[ db, da, dba, cba, dcba ]
5.16-14.0.2.2.2.2.2.38.1|5.16-14.0.2.2.2.2.2.38|[ 6, 10, 11, 12, 14 ]|[ 2F, 2G, 2M, 2I, 2L ]|[ db, da, ca, dca, dba ]
5.16-14.0.2.2.2.2.2.39.1|5.16-14.0.2.2.2.2.2.39|[ 6, 12, 13, 14, 16 ]|[ 2F, 2I, 2B, 2L, 2J ]|[ db, dca, ba, dba, dcba ]
5.16-14.0.2.2.2.2.2.40.1|5.16-14.0.2.2.2.2.2.40|[ 6, 11, 13, 14, 15 ]|[ 2F, 2M, 2B, 2L, 2E ]|[ db, ca, ba, dba, cba ]
5.16-14.0.2.2.2.2.2.41.1|5.16-14.0.2.2.2.2.2.41|[ 3, 9, 10, 13, 16 ]|[ 2H, 2A, 2G, 2B, 2J ]|[ c, a, da, ba, dcba ]
5.16-14.0.2.2.2.2.2.42.1|5.16-14.0.2.2.2.2.2.42|[ 3, 9, 10, 14, 15 ]|[ 2H, 2A, 2G, 2L, 2E ]|[ c, a, da, dba, cba ]
5.16-14.0.2.2.2.2.2.43.1|5.16-14.0.2.2.2.2.2.43|[ 3, 9, 12, 13, 14 ]|[ 2H, 2A, 2I, 2B, 2L ]|[ c, a, dca, ba, dba ]
5.16-14.0.2.2.2.2.2.44.1|5.16-14.0.2.2.2.2.2.44|[ 3, 9, 12, 15, 16 ]|[ 2H, 2A, 2I, 2E, 2J ]|[ c, a, dca, cba, dcba ]
5.16-14.0.2.2.2.2.2.45.1|5.16-14.0.2.2.2.2.2.45|[ 3, 7, 8, 9, 12 ]|[ 2H, 2C, 2K, 2A, 2I ]|[ c, cb, dcb, a, dca ]
5.16-14.0.2.2.2.2.2.46.1|5.16-14.0.2.2.2.2.2.46|[ 3, 7, 8, 13, 16 ]|[ 2H, 2C, 2K, 2B, 2J ]|[ c, cb, dcb, ba, dcba ]
5.16-14.0.2.2.2.2.2.47.1|5.16-14.0.2.2.2.2.2.47|[ 3, 7, 8, 10, 11 ]|[ 2H, 2C, 2K, 2G, 2M ]|[ c, cb, dcb, da, ca ]
5.16-14.0.2.2.2.2.2.48.1|5.16-14.0.2.2.2.2.2.48|[ 3, 7, 8, 14, 15 ]|[ 2H, 2C, 2K, 2L, 2E ]|[ c, cb, dcb, dba, cba ]
5.16-14.0.2.2.2.2.2.49.1|5.16-14.0.2.2.2.2.2.49|[ 3, 5, 6, 9, 12 ]|[ 2H, 2D, 2F, 2A, 2I ]|[ c, b, db, a, dca ]
5.16-14.0.2.2.2.2.2.50.1|5.16-14.0.2.2.2.2.2.50|[ 3, 5, 6, 13, 16 ]|[ 2H, 2D, 2F, 2B, 2J ]|[ c, b, db, ba, dcba ]
5.16-14.0.2.2.2.2.2.51.1|5.16-14.0.2.2.2.2.2.51|[ 3, 5, 6, 10, 11 ]|[ 2H, 2D, 2F, 2G, 2M ]|[ c, b, db, da, ca ]
5.16-14.0.2.2.2.2.2.52.1|5.16-14.0.2.2.2.2.2.52|[ 3, 5, 6, 14, 15 ]|[ 2H, 2D, 2F, 2L, 2E ]|[ c, b, db, dba, cba ]
5.16-14.0.2.2.2.2.2.53.1|5.16-14.0.2.2.2.2.2.53|[ 3, 5, 8, 9, 10 ]|[ 2H, 2D, 2K, 2A, 2G ]|[ c, b, dcb, a, da ]
5.16-14.0.2.2.2.2.2.54.1|5.16-14.0.2.2.2.2.2.54|[ 3, 5, 8, 13, 14 ]|[ 2H, 2D, 2K, 2B, 2L ]|[ c, b, dcb, ba, dba ]
5.16-14.0.2.2.2.2.2.55.1|5.16-14.0.2.2.2.2.2.55|[ 3, 5, 8, 15, 16 ]|[ 2H, 2D, 2K, 2E, 2J ]|[ c, b, dcb, cba, dcba ]
5.16-14.0.2.2.2.2.2.56.1|5.16-14.0.2.2.2.2.2.56|[ 3, 5, 8, 11, 12 ]|[ 2H, 2D, 2K, 2M, 2I ]|[ c, b, dcb, ca, dca ]
5.16-14.0.2.2.2.2.2.57.1|5.16-14.0.2.2.2.2.2.57|[ 3, 6, 7, 9, 10 ]|[ 2H, 2F, 2C, 2A, 2G ]|[ c, db, cb, a, da ]
5.16-14.0.2.2.2.2.2.58.1|5.16-14.0.2.2.2.2.2.58|[ 3, 6, 7, 13, 14 ]|[ 2H, 2F, 2C, 2B, 2L ]|[ c, db, cb, ba, dba ]
5.16-14.0.2.2.2.2.2.59.1|5.16-14.0.2.2.2.2.2.59|[ 3, 6, 7, 15, 16 ]|[ 2H, 2F, 2C, 2E, 2J ]|[ c, db, cb, cba, dcba ]
5.16-14.0.2.2.2.2.2.60.1|5.16-14.0.2.2.2.2.2.60|[ 3, 6, 7, 11, 12 ]|[ 2H, 2F, 2C, 2M, 2I ]|[ c, db, cb, ca, dca ]
5.16-14.0.2.2.2.2.2.61.1|5.16-14.0.2.2.2.2.2.61|[ 3, 10, 11, 13, 14 ]|[ 2H, 2G, 2M, 2B, 2L ]|[ c, da, ca, ba, dba ]
5.16-14.0.2.2.2.2.2.62.1|5.16-14.0.2.2.2.2.2.62|[ 3, 10, 11, 15, 16 ]|[ 2H, 2G, 2M, 2E, 2J ]|[ c, da, ca, cba, dcba ]
5.16-14.0.2.2.2.2.2.63.1|5.16-14.0.2.2.2.2.2.63|[ 3, 11, 12, 13, 16 ]|[ 2H, 2M, 2I, 2B, 2J ]|[ c, ca, dca, ba, dcba ]
5.16-14.0.2.2.2.2.2.64.1|5.16-14.0.2.2.2.2.2.64|[ 3, 11, 12, 14, 15 ]|[ 2H, 2M, 2I, 2L, 2E ]|[ c, ca, dca, dba, cba ]
5.16-14.0.2.2.2.2.2.65.1|5.16-14.0.2.2.2.2.2.65|[ 3, 4, 7, 9, 16 ]|[ 2H, 2N, 2C, 2A, 2J ]|[ c, dc, cb, a, dcba ]
5.16-14.0.2.2.2.2.2.66.1|5.16-14.0.2.2.2.2.2.66|[ 3, 4, 7, 10, 15 ]|[ 2H, 2N, 2C, 2G, 2E ]|[ c, dc, cb, da, cba ]
5.16-14.0.2.2.2.2.2.67.1|5.16-14.0.2.2.2.2.2.67|[ 3, 4, 7, 12, 13 ]|[ 2H, 2N, 2C, 2I, 2B ]|[ c, dc, cb, dca, ba ]
5.16-14.0.2.2.2.2.2.68.1|5.16-14.0.2.2.2.2.2.68|[ 3, 4, 7, 11, 14 ]|[ 2H, 2N, 2C, 2M, 2L ]|[ c, dc, cb, ca, dba ]
5.16-14.0.2.2.2.2.2.69.1|5.16-14.0.2.2.2.2.2.69|[ 3, 4, 5, 9, 14 ]|[ 2H, 2N, 2D, 2A, 2L ]|[ c, dc, b, a, dba ]
5.16-14.0.2.2.2.2.2.70.1|5.16-14.0.2.2.2.2.2.70|[ 3, 4, 5, 10, 13 ]|[ 2H, 2N, 2D, 2G, 2B ]|[ c, dc, b, da, ba ]
5.16-14.0.2.2.2.2.2.71.1|5.16-14.0.2.2.2.2.2.71|[ 3, 4, 5, 12, 15 ]|[ 2H, 2N, 2D, 2I, 2E ]|[ c, dc, b, dca, cba ]
5.16-14.0.2.2.2.2.2.72.1|5.16-14.0.2.2.2.2.2.72|[ 3, 4, 5, 11, 16 ]|[ 2H, 2N, 2D, 2M, 2J ]|[ c, dc, b, ca, dcba ]
5.16-14.0.2.2.2.2.2.73.1|5.16-14.0.2.2.2.2.2.73|[ 3, 4, 6, 9, 13 ]|[ 2H, 2N, 2F, 2A, 2B ]|[ c, dc, db, a, ba ]
5.16-14.0.2.2.2.2.2.74.1|5.16-14.0.2.2.2.2.2.74|[ 3, 4, 6, 10, 14 ]|[ 2H, 2N, 2F, 2G, 2L ]|[ c, dc, db, da, dba ]
5.16-14.0.2.2.2.2.2.75.1|5.16-14.0.2.2.2.2.2.75|[ 3, 4, 6, 12, 16 ]|[ 2H, 2N, 2F, 2I, 2J ]|[ c, dc, db, dca, dcba ]
5.16-14.0.2.2.2.2.2.76.1|5.16-14.0.2.2.2.2.2.76|[ 3, 4, 6, 11, 15 ]|[ 2H, 2N, 2F, 2M, 2E ]|[ c, dc, db, ca, cba ]
5.16-14.0.2.2.2.2.2.77.1|5.16-14.0.2.2.2.2.2.77|[ 3, 4, 8, 9, 15 ]|[ 2H, 2N, 2K, 2A, 2E ]|[ c, dc, dcb, a, cba ]
5.16-14.0.2.2.2.2.2.78.1|5.16-14.0.2.2.2.2.2.78|[ 3, 4, 8, 10, 16 ]|[ 2H, 2N, 2K, 2G, 2J ]|[ c, dc, dcb, da, dcba ]
5.16-14.0.2.2.2.2.2.79.1|5.16-14.0.2.2.2.2.2.79|[ 3, 4, 8, 12, 14 ]|[ 2H, 2N, 2K, 2I, 2L ]|[ c, dc, dcb, dca, dba ]
5.16-14.0.2.2.2.2.2.80.1|5.16-14.0.2.2.2.2.2.80|[ 3, 4, 8, 11, 13 ]|[ 2H, 2N, 2K, 2M, 2B ]|[ c, dc, dcb, ca, ba ]
5.16-14.0.2.2.2.2.2.81.1|5.16-14.0.2.2.2.2.2.81|[ 8, 9, 13, 14, 15 ]|[ 2K, 2A, 2B, 2L, 2E ]|[ dcb, a, ba, dba, cba ]
5.16-14.0.2.2.2.2.2.82.1|5.16-14.0.2.2.2.2.2.82|[ 8, 9, 10, 12, 14 ]|[ 2K, 2A, 2G, 2I, 2L ]|[ dcb, a, da, dca, dba ]
5.16-14.0.2.2.2.2.2.83.1|5.16-14.0.2.2.2.2.2.83|[ 8, 9, 10, 11, 13 ]|[ 2K, 2A, 2G, 2M, 2B ]|[ dcb, a, da, ca, ba ]
5.16-14.0.2.2.2.2.2.84.1|5.16-14.0.2.2.2.2.2.84|[ 8, 9, 11, 12, 15 ]|[ 2K, 2A, 2M, 2I, 2E ]|[ dcb, a, ca, dca, cba ]
5.16-14.0.2.2.2.2.2.85.1|5.16-14.0.2.2.2.2.2.85|[ 8, 10, 13, 14, 16 ]|[ 2K, 2G, 2B, 2L, 2J ]|[ dcb, da, ba, dba, dcba ]
5.16-14.0.2.2.2.2.2.86.1|5.16-14.0.2.2.2.2.2.86|[ 8, 10, 11, 12, 16 ]|[ 2K, 2G, 2M, 2I, 2J ]|[ dcb, da, ca, dca, dcba ]
5.16-14.0.2.2.2.2.2.87.1|5.16-14.0.2.2.2.2.2.87|[ 8, 12, 14, 15, 16 ]|[ 2K, 2I, 2L, 2E, 2J ]|[ dcb, dca, dba, cba, dcba ]
5.16-14.0.2.2.2.2.2.88.1|5.16-14.0.2.2.2.2.2.88|[ 8, 11, 13, 15, 16 ]|[ 2K, 2M, 2B, 2E, 2J ]|[ dcb, ca, ba, cba, dcba ]
5.16-14.0.2.2.2.2.2.89.1|5.16-14.0.2.2.2.2.2.89|[ 4, 9, 10, 13, 15 ]|[ 2N, 2A, 2G, 2B, 2E ]|[ dc, a, da, ba, cba ]
5.16-14.0.2.2.2.2.2.90.1|5.16-14.0.2.2.2.2.2.90|[ 4, 9, 10, 14, 16 ]|[ 2N, 2A, 2G, 2L, 2J ]|[ dc, a, da, dba, dcba ]
5.16-14.0.2.2.2.2.2.91.1|5.16-14.0.2.2.2.2.2.91|[ 4, 9, 11, 13, 14 ]|[ 2N, 2A, 2M, 2B, 2L ]|[ dc, a, ca, ba, dba ]
